,Date,Title,Source,URL,Section
797,2023-06-13 22:50:53,"New Zealand data, Q1 Current Account deficit",Forexlive,https://www.forexlive.com/news/new-zealand-data-q1-current-account-deficit-20230613/,forex
798,2023-06-13 22:50:00,Market Extra: Treasury-bond ETFs fall after inflation report as investors brace for Fed decision,MarketWatch,https://www.marketwatch.com/story/treasury-bond-etfs-fall-after-inflation-report-as-investors-brace-for-fed-decision-e712834a,general
799,2023-06-13 22:10:00,"FA Center: Before hiring a financial planner, catch them off-guard with smart questions that extract revealing answers",MarketWatch,https://www.marketwatch.com/story/before-hiring-a-financial-planner-catch-them-off-guard-withsmart-questions-thatextract-revealing-answers-d60b4d7,general
800,2023-06-13 22:06:56,Shareholders OK Hudbay acquisition of Copper Mountain Mining,SeekingAlpha,https://seekingalpha.com/news/3979683-shareholders-ok-hudbay-acquisition-of-copper-mountain-mining?utm_source=feed_news_m_a&utm_medium=referral,merger
801,2023-06-13 22:02:37,"LL Flooring gains as investor consortium pushes for sales process, talks with F9",SeekingAlpha,https://seekingalpha.com/news/3979685-ll-flooring-gains-as-investor-consortium-pushes-for-sales-process-talks-with-f9?utm_source=feed_news_m_a&utm_medium=referral,merger
802,2023-06-13 22:02:00,Personal Finance Daily: Should you be worried if your crypto is in Binance.US or Coinbase and missing even one student-loan payment can seriously hurt your credit score,MarketWatch,https://www.marketwatch.com/story/should-you-be-worried-if-your-crypto-is-in-binance-usor-coinbase-and-missing-even-one-student-loan-payment-can-seriously-hurt-your-credit-score-a3dd2b3,general
803,2023-06-13 21:58:00,": Starbucks denies union accusations, says it’s not banning Pride decorations in stores",MarketWatch,https://www.marketwatch.com/story/starbucks-denies-union-accusations-says-its-not-banning-pride-decorations-in-stores-b8e258ac,general
804,2023-06-13 21:42:32,"Illumina acquisition of Grail wins support from GOP lawmakers, state AGs as FTC tries to block",CNBC,https://www.cnbc.com/2023/06/13/illumina-grail-deal-wins-support-from-gop-lawmakers-ags.html,general
805,2023-06-13 21:41:17,North Korean hackers swipe over $100M from Atomic Wallet users,Cointelegraph,https://cointelegraph.com/news/north-korean-hackers-swipe-over-100m-from-atomic-wallet-users,crypto
806,2023-06-13 21:31:46,U.S. Judge Rebuffs SEC Request for Binance.US Asset Freeze for Now,CoinDesk,https://www.coindesk.com/policy/2023/06/13/us-judge-rebuffs-sec-request-for-binanceus-asset-freeze-for-now/?utm_medium=referral&utm_source=rss&utm_campaign=headlines,crypto
807,2023-06-13 21:25:14,"Disney delays Avatar, Marvel and Star Wars movies as it shuffles releases",CNBC,https://www.cnbc.com/2023/06/13/disney-delays-avatar-marvel-star-wars-movies.html,general
808,2023-06-13 21:19:00,": Nvidia officially closes in $1 trillion territory, becoming seventh U.S. company to hit market-cap milestone",MarketWatch,https://www.marketwatch.com/story/nvidia-officially-closes-in-1-trillion-territory-becoming-seventh-u-s-company-to-hit-market-cap-milestone-88ead8f9,general
809,2023-06-13 21:17:30,Forexlive Americas FX news wrap 13 Jun: US CPI comes tumbles to 4% in May,Forexlive,https://www.forexlive.com/news/forexlive-americas-fx-news-wrap-13-jun-us-cpi-comes-tumbles-to-4-in-may-20230613/,forex
810,2023-06-13 21:15:00,"Hinman documents suggest SEC is the wrong agency to govern digital assets, crypto lawyer says",Cointelegraph,https://cointelegraph.com/news/hinman-documents-suggest-sec-is-the-wrong-agency-to-govern-digital-assets-crypto-lawyer-says,crypto
811,2023-06-13 21:14:00,"In One Chart: U.S. stocks typically climb on Fed days, but the trend is weaker under Powell",MarketWatch,https://www.marketwatch.com/story/u-s-stocks-typically-climb-on-fed-days-but-the-trend-is-weaker-under-powell-f50b99eb,general
812,2023-06-13 21:11:00,Market Extra: Why Wall Street is still divided on 2023 stock-market outlook as S&P 500 enters new bull market,MarketWatch,https://www.marketwatch.com/story/why-wall-street-is-still-divided-on-2023-stock-market-outlook-as-s-p-500-enters-new-bull-market-82c2b42c,general
813,2023-06-13 21:00:00,"SEC hears from Blockchain Assoc., House Republicans on ‘exchange’ definition proposal",Cointelegraph,https://cointelegraph.com/news/sec-hears-from-blockchain-assoc-house-republicans-on-exchange-definition-proposal,crypto
814,2023-06-13 20:46:05,Apollo funds invest in ISO tank operator Intermodal,SeekingAlpha,https://seekingalpha.com/news/3979657-apollo-funds-invests-in-iso-tank-operator-intermodal?utm_source=feed_news_m_a&utm_medium=referral,merger
815,2023-06-13 20:39:07,Malacca Straits Acquisition to liquidate after ending deal with Indiev,SeekingAlpha,https://seekingalpha.com/news/3979653-malacca-straits-acquisition-to-liquidate-after-ending-deal-with-indiev?utm_source=feed_news_m_a&utm_medium=referral,merger
816,2023-06-13 20:35:00,Footwear conglomerate Puma launches 3D Web3 experience,Cointelegraph,https://cointelegraph.com/news/footwear-conglomerate-puma-launches-3d-web3-experience,crypto
817,2023-06-13 20:33:29,Private oil survey data shows headline crude oil build vs draw expected,Forexlive,https://www.forexlive.com/news/private-oil-survey-data-shows-headline-crude-oil-build-vs-draw-expected-20230613/,forex
818,2023-06-13 20:30:00,Apixio and ClaimLogiq Merge to Create a Leading Connected Care Platform,BusinessWire,http://www.businesswire.com/news/home/20230613707738/en/Apixio-and-ClaimLogiq-Merge-to-Create-a-Leading-Connected-Care-Platform/?feedref=JjAwJuNHiystnCoBq_hl-Rc4vIAVcHHkbDcwJimU8QtrtlakeQ9hNboBqTAWIjTge3KWq9s9jif-UkBjBsFRyYAbRTSLTc1mgvhPlnaBA55M-oupQnbXnhKsYk8RmHF_kAy2gZikaX3QWV6xOvgFlA==,merger
819,2023-06-13 20:18:51,The close: The value trade leads the way as US stocks hit new highs,Forexlive,https://www.forexlive.com/news/the-close-the-value-trade-leads-the-way-as-us-stocks-hit-new-highs-20230613/,forex
820,2023-06-13 20:16:06,"SBF seeks to sever new charges from trial, says proceedings may take 'years'",Cointelegraph,https://cointelegraph.com/news/sbf-seeks-to-sever-new-charges-from-trial-says-proceedings-may-take-years,crypto
821,2023-06-13 20:15:00,Treace Medical Completes Acquisition of Technology Enabling Patient Specific Instrumentation and Reports on Clinical Cases Using PSI with the Lapiplasty® System,GlobalNewswire,https://www.globenewswire.com/news-release/2023/06/13/2687659/0/en/Treace-Medical-Completes-Acquisition-of-Technology-Enabling-Patient-Specific-Instrumentation-and-Reports-on-Clinical-Cases-Using-PSI-with-the-Lapiplasty-System.html,merger
822,2023-06-13 20:10:20,"Starwood Capital considers selling more than 2,000 single-family rental homes - report",SeekingAlpha,https://seekingalpha.com/news/3979636-starwood-capital-considers-selling-more-than-2000-single-family-rental-homes-report?utm_source=feed_news_m_a&utm_medium=referral,merger
823,2023-06-13 20:10:00,"US Dollar Drips Lower Ahead of Key Fed Decision, Levels to Watch on DXY",Dailyfx,https://www.dailyfx.com/news/forex-us-dollar-drips-lower-ahead-of-key-fed-decision-levels-to-watch-on-dxy-20230613.html,forex
824,2023-06-13 19:59:57,US lawmaker invokes SEC lawsuits in considering crypto regulatory framework,Cointelegraph,https://cointelegraph.com/news/us-lawmaker-invokes-sec-lawsuits-in-considering-crypto-regulatory-framework,crypto
825,2023-06-13 19:52:51,Ripple Does Not Care Whether XRP Is 'Sufficiently Decentralized',CoinDesk,https://www.coindesk.com/consensus-magazine/2023/06/13/ripple-does-not-care-whether-xrp-is-sufficiently-decentralized/?utm_medium=referral&utm_source=rss&utm_campaign=headlines,crypto
826,2023-06-13 19:46:04,Crude oil is higher on the day but still stays below the $70 level,Forexlive,https://www.forexlive.com/technical-analysis/crude-oil-is-higher-on-the-day-but-still-stays-below-the-70-level-20230613/,forex
827,2023-06-13 19:35:07,Fanatics holds second investor day as the company moves toward IPO,CNBC,https://www.cnbc.com/2023/06/13/fanatics-holds-second-investor-day-as-the-company-moves-toward-ipo.html,general
828,2023-06-13 19:32:22,Why Bitcoin’s resistance to retesting the $25K support could be futile,Cointelegraph,https://cointelegraph.com/news/why-bitcoin-resistance-to-retesting-25-k-support-is-futile,crypto
829,2023-06-13 19:22:31,USD/JPY is thinking about a break to the upside,Forexlive,https://www.forexlive.com/news/usdjpy-is-thinking-about-a-break-to-the-upside-20230613/,forex
830,2023-06-13 19:00:00,Irish data watchdog blocks Google from launching Bard in the EU: Report,Cointelegraph,https://cointelegraph.com/news/irish-data-watchdog-blocks-google-from-launching-bard-in-the-eu-report,crypto
831,2023-06-13 18:55:00,: Should you be worried if your crypto is in Binance.US or Coinbase?,MarketWatch,https://www.marketwatch.com/story/should-you-be-worried-if-your-crypto-is-in-binance-usor-coinbase-45794f76,general
832,2023-06-13 18:50:55,Big turn in the bond market points to higher inflation later,Forexlive,https://www.forexlive.com/news/big-turn-in-the-bond-market-points-to-higher-inflation-later-20230613/,forex
833,2023-06-13 18:43:00,": After I-95 collapse, FedEx and UPS work to minimize impact on supply chains",MarketWatch,https://www.marketwatch.com/story/after-i-95-collapse-fedex-and-ups-work-to-minimize-impact-on-supply-chains-8c5da453,general
834,2023-06-13 18:39:00,"Washington Watch: House Republicans try to eliminate new $600 tax-reporting threshold for PayPal, Venmo payments",MarketWatch,https://www.marketwatch.com/story/house-republicans-try-to-eliminate-new-600-tax-reporting-threshold-for-paypal-venmo-payments-2418c061,general
835,2023-06-13 18:39:00,"Tristan Schukraft, fundador y director ejecutivo de MISTR, adquiere el hotel The Tryst Beachfront en la capital de Puerto Rico",BusinessWire,http://www.businesswire.com/news/home/20230613361958/es/?feedref=JjAwJuNHiystnCoBq_hl-Rc4vIAVcHHkbDcwJimU8QtrtlakeQ9hNboBqTAWIjTge3KWq9s9jif-UkBjBsFRyYAbRTSLTc1mgvhPlnaBA55M-oupQnbXnhKsYk8RmHF_kAy2gZikaX3QWV6xOvgFlA==,merger
836,2023-06-13 18:28:07,White House: We are starting to see a cooling in the housing market,Forexlive,https://www.forexlive.com/news/white-house-we-are-starting-to-see-a-cooling-in-the-housing-market-20230613/,forex
837,2023-06-13 18:23:40,Bunge deal for Viterra could face Argentina antitrust scrutiny,SeekingAlpha,https://seekingalpha.com/news/3979622-bunge-deal-for-viterra-could-face-argentina-antitrust-scrutiny?utm_source=feed_news_m_a&utm_medium=referral,merger
838,2023-06-13 18:20:00,Outside the Box: Not sure how to talk with family about hospice and end-of-life care? Here’s a start.,MarketWatch,https://www.marketwatch.com/story/you-showed-your-family-how-to-live-now-tell-them-how-you-want-to-die-a235cfbd,general
839,2023-06-13 18:11:49,Crypto yield platform Haru suspends transfers after investigation,Cointelegraph,https://cointelegraph.com/news/crypto-yield-platform-haru-suspends-transfers-after-investigation,crypto
840,2023-06-13 18:11:00,Mark Hulbert: VIX just keeps getting harder to find. Low market volatility is music to stock investors.,MarketWatch,https://www.marketwatch.com/story/vix-just-keeps-getting-harder-to-find-thats-music-to-stock-investors-2690efa4,general
841,2023-06-13 18:09:00,Outside the Box: Regional banks have an uphill climb to rebuild and retain customers’ trust,MarketWatch,https://www.marketwatch.com/story/regional-banks-have-an-uphill-climb-to-rebuild-and-retain-customers-trust-3cb6e233,general
842,2023-06-13 18:02:51,"Men must be more involved in gender equality at work, Yale lecturer says: 5 ways to start",CNBC,https://www.cnbc.com/2023/06/13/yale-lecturer-how-men-can-be-better-allies-to-women-at-work.html,general
843,2023-06-13 18:01:00,: AMD launches new Bergamo data-center CPU to go up against Nvidia and Intel,MarketWatch,https://www.marketwatch.com/story/amd-launches-new-bergamo-data-center-cpu-to-go-up-against-nvidia-intel-bc860fb1,general
844,2023-06-13 17:58:34,The federal student loan pause ends Sept. 1—how you can get ready,CNBC,https://www.cnbc.com/2023/06/13/student-loan-pause-ends-september.html,general
845,2023-06-13 17:56:59,US State Dept says it's completely false that there is an interim nuclear deal with Iran,Forexlive,https://www.forexlive.com/news/us-state-dept-says-its-completely-false-that-there-is-an-interim-nuclear-deal-with-iran-20230613/,forex
846,2023-06-13 17:45:55,Binance Goes to Court Against the SEC,CoinDesk,https://www.coindesk.com/policy/2023/06/13/binance-goes-to-court-against-the-sec/?utm_medium=referral&utm_source=rss&utm_campaign=headlines,crypto
847,2023-06-13 17:33:31,SEC and Binance seek compromise on US assets freeze,Cointelegraph,https://cointelegraph.com/news/sec-and-binance-seek-compromise-on-us-assets-freeze,crypto
848,2023-06-13 17:24:24,Activision gains after judge appointed in FTC case to block Microsoft deal,SeekingAlpha,https://seekingalpha.com/news/3979613-activision-gains-after-judge-appointed-in-ftc-case-to-block-microsoft-deal?utm_source=feed_news_m_a&utm_medium=referral,merger
849,2023-06-13 17:24:00,Market Extra: Here’s why a stop-and-go Fed might rattle U.S. markets,MarketWatch,https://www.marketwatch.com/story/heres-why-a-stop-and-go-fed-might-rattle-u-s-markets-5d2a911c,general
850,2023-06-13 17:13:38,"Goldman Sachs foresees limited upside for euro, prefers short EUR/CAD exposure",Forexlive,https://www.forexlive.com/news/goldman-sachs-foresees-limited-upside-for-euro-prefers-short-eurcad-exposure-20230613/,forex
851,2023-06-13 16:56:00,"Market Extra: Chinese yuan at 6-month low after surprise policy rate cuts, further monetary easing ahead",MarketWatch,https://www.marketwatch.com/story/chinese-yuan-at-6-month-low-after-surprise-policy-rate-cuts-further-monetary-easing-ahead-c210c93f,general
852,2023-06-13 16:51:36,Police in Estonia and Kazakhstan Investigate Atomic Wallet Hack,CoinDesk,https://www.coindesk.com/consensus-magazine/2023/06/13/police-in-estonia-and-kazakhstan-investigate-atomic-wallet-hack/?utm_medium=referral&utm_source=rss&utm_campaign=headlines,crypto
853,2023-06-13 16:49:00,: Missing even one student-loan payment can seriously hurt your credit score. Here’s by how much.,MarketWatch,https://www.marketwatch.com/story/missing-even-one-student-loan-payment-can-seriously-hurt-your-credit-score-heres-by-how-much-aaa8db71,general
854,2023-06-13 16:41:41,US treasury to auction off $18 billion of 30 year bonds at the top of the hour,Forexlive,https://www.forexlive.com/news/us-treasury-to-auction-off-18-billion-of-30-year-bonds-at-the-top-of-the-hour-20230613/,forex
855,2023-06-13 16:40:00,S&P 500 Forecast: Bulls Energized after US CPI. Will the Fed Play Spoiler?,Dailyfx,https://www.dailyfx.com/news/spx-sp-500-forecast-bulls-energized-after-us-cpi-will-the-fed-play-spoiler-20230613.html,forex
856,2023-06-13 16:38:46,The message top corporate CFOs are sending directly to Fed presidents isn't a bullish one,CNBC,https://www.cnbc.com/2023/06/13/the-message-top-cfos-are-sending-to-fed-presidents-isnt-a-bullish-one.html,general
857,2023-06-13 16:29:40,USDCHF lower but up and down sloppy price action above swing area support,Forexlive,https://www.forexlive.com/technical-analysis/usdchf-lower-but-up-and-down-sloppy-price-action-above-swing-area-support-20230613/,forex
858,2023-06-13 16:28:00,Gravity Diagnostics Teams Up with Joe Burrow Foundation to Raise Money for Those Experiencing Mental Health and Food Insecurity Issues,GlobalNewswire,https://www.globenewswire.com/news-release/2023/06/13/2687477/0/en/Gravity-Diagnostics-Teams-Up-with-Joe-Burrow-Foundation-to-Raise-Money-for-Those-Experiencing-Mental-Health-and-Food-Insecurity-Issues.html,merger
859,2023-06-13 16:13:00,": Egg prices fell by nearly 14% in May after a year of price surges, while other food items also saw price declines",MarketWatch,https://www.marketwatch.com/story/egg-prices-fell-by-nearly-14-in-may-after-a-year-of-price-surges-while-other-food-items-also-saw-price-declines-a59cb490,general
860,2023-06-13 16:12:00,: Egg prices just plunged. Use our tool to search for the inflation figures of almost 200 items,MarketWatch,https://www.marketwatch.com/story/egg-prices-just-plunged-use-our-tool-to-search-for-the-inflation-figures-of-almost-200-items-d511f832,general
861,2023-06-13 16:10:00,: Why I don’t want to hear an AI-created version of the Beatles,MarketWatch,https://www.marketwatch.com/story/why-i-dont-want-to-hear-an-ai-created-version-of-the-beatles-38189998,general
862,2023-06-13 16:09:00,": The Social Security COLA for 2024 could be 2.7%, down from 8.7%",MarketWatch,https://www.marketwatch.com/story/the-social-security-cola-for-2024-could-be-2-7-down-from-8-7-2157d6e4,general
863,2023-06-13 16:06:00,Brett Arends's ROI: What does a ‘new bull market’ mean for my 401(k)?,MarketWatch,https://www.marketwatch.com/story/what-does-a-new-bull-market-mean-for-my-401-k-df236077,general
864,2023-06-13 16:05:44,Bitstamp now included on FCA's list of registered crypto firms,Cointelegraph,https://cointelegraph.com/news/bitstamp-fca-list-of-registered-crypto-firms,crypto
865,2023-06-13 16:05:00,": ‘Greedflation’ is replacing inflation as companies raise prices for bigger profits, report finds",MarketWatch,https://www.marketwatch.com/story/greedflation-is-replacing-inflation-as-companies-raise-prices-for-bigger-profits-report-finds-bfb51060,general
866,2023-06-13 16:03:48,"Bitcoin, Ether and Stablecoins Total 80% of $1T Crypto Market Cap as Investors Flee Altcoins",CoinDesk,https://www.coindesk.com/markets/2023/06/13/bitcoin-ether-and-stablecoins-total-80-of-1t-crypto-market-cap-as-investors-flee-altcoins/?utm_medium=referral&utm_source=rss&utm_campaign=headlines,crypto
867,2023-06-13 15:59:00,UPDATE: Bryant Asset Protection Joins World Insurance Associates LLC,GlobalNewswire,https://www.globenewswire.com/news-release/2023/06/13/2687440/0/en/UPDATE-Bryant-Asset-Protection-Joins-World-Insurance-Associates-LLC.html,merger
868,2023-06-13 15:55:51,Overstock.com bids $21.5 million for Bed Bath & Beyond intellectual property assets,CNBC,https://www.cnbc.com/2023/06/13/overstock-bids-for-bed-bath-beyond-ip-assets.html,general
869,2023-06-13 15:55:00,": Tesla stock set to extend record win streak to 13 days, notch biggest gain since September",MarketWatch,https://www.marketwatch.com/story/tesla-stock-set-to-extend-record-win-streak-to-13-trading-days-789f9c1b,general
870,2023-06-13 15:54:17,GBPUSD makes new highs as Europe moves toward the end of day,Forexlive,https://www.forexlive.com/technical-analysis/gbpusd-makes-new-highs-as-europe-moves-toward-the-end-of-day-20230613/,forex
871,2023-06-13 15:45:00,: ‘Relief should be on the horizon’: Rent inflation shows more signs of cooling,MarketWatch,https://www.marketwatch.com/story/relief-should-be-on-the-horizon-rent-inflation-shows-more-signs-of-cooling-fbf0699c,general
872,2023-06-13 15:40:00,Essential Nutrients for a Healthy Life: Exploring the Global Minerals in Human Nutrition Market,GlobalNewswire,https://www.globenewswire.com/news-release/2023/06/13/2687424/0/en/Essential-Nutrients-for-a-Healthy-Life-Exploring-the-Global-Minerals-in-Human-Nutrition-Market.html,merger
873,2023-06-13 15:38:04,Overstock bids $21.5M for Bed Bath & Beyond assets,SeekingAlpha,https://seekingalpha.com/news/3979581-overstock-bids-215m-for-bed-bath-beyond-assets?utm_source=feed_news_m_a&utm_medium=referral,merger
874,2023-06-13 15:33:47,SEC lawsuit sheds light on Coinbase's management,Cointelegraph,https://cointelegraph.com/news/sec-lawsuit-sheds-light-on-coinbase-s-management,crypto
875,2023-06-13 15:33:20,"'I don't like the tape here,' Cramer warns on certain stocks",CNBC,https://www.cnbc.com/2023/06/13/i-dont-like-the-tape-here-cramer-warns-on-certain-stocks-.html,general
876,2023-06-13 15:30:00,Snoop Dogg Drops New NFTs That Evolve With His Tour,CoinDesk,https://www.coindesk.com/web3/2023/06/13/snoop-dogg-drops-new-nfts-that-evolve-with-his-tour/?utm_medium=referral&utm_source=rss&utm_campaign=headlines,crypto
877,2023-06-13 15:28:48,"Here's how many glasses of water you should really be drinking a day for 'peak health,' says nutritionist",CNBC,https://www.cnbc.com/2023/06/13/how-many-glasses-of-water-you-should-really-be-drinking-a-day-say-nutritionist-and-health-experts.html,general
878,2023-06-13 15:22:33,"I'm a 95-year-old lighthouse keeper. Here are my keys to a long, happy life: 'There's always something worthwhile'",CNBC,https://www.cnbc.com/2023/06/13/95-year-old-lighthouse-keepers-keys-to-living-a-long-and-happy-life.html,general
879,2023-06-13 15:22:12,Bernie Sanders vows to oppose NIH nominee until Biden delivers plan to lower drug prices,CNBC,https://www.cnbc.com/2023/06/13/bernie-sanders-opposing-nih-pick-until-biden-delivers-drug-price-plan.html,general
880,2023-06-13 15:21:19,Treasury yields climb after CPI report shows slowing inflation ahead of Fed decision,CNBC,https://www.cnbc.com/2023/06/13/treasury-yields-dip-ahead-of-key-inflation-data-fed-meeting.html,general
881,2023-06-13 15:17:08,Buyers and sellers continue to battle in the EURUSD. Buyers still in control.,Forexlive,https://www.forexlive.com/technical-analysis/buyers-and-sellers-continue-to-battle-in-the-eurusd-buyers-still-in-control-20230613/,forex
882,2023-06-13 15:15:00,"Air Maestro &amp; Spidertracks Merge to create the Leading Global Aviation Safety, Operations, and Fleet Management SaaS Platform",BusinessWire,http://www.businesswire.com/news/home/20230613141819/en/Air-Maestro-Spidertracks-Merge-to-create-the-Leading-Global-Aviation-Safety-Operations-and-Fleet-Management-SaaS-Platform/?feedref=JjAwJuNHiystnCoBq_hl-Rc4vIAVcHHkbDcwJimU8QtrtlakeQ9hNboBqTAWIjTge3KWq9s9jif-UkBjBsFRyYAbRTSLTc1mgvhPlnaBA55M-oupQ,merger
883,2023-06-13 15:11:00,The Ratings Game: Netflix stock rally builds as company wins cheers for password-sharing success,MarketWatch,https://www.marketwatch.com/story/netflix-stock-rally-builds-as-company-wins-cheers-for-password-sharing-success-e57e57b6,general
884,2023-06-13 15:09:00,"Money Matters: How these gym instructors went from $50,000 in debt to being fiscally fit",MarketWatch,https://www.marketwatch.com/story/how-these-gym-instructors-went-from-50-000-in-debt-to-being-fiscally-fit-cb52985d,general
885,2023-06-13 15:07:00,History of computing: From Abacus to quantum computers,Cointelegraph,https://cointelegraph.com/news/history-of-computing-from-abacus-to-quantum-computers,crypto
886,2023-06-13 15:05:27,Enhabit gains amid investor push for sales process,SeekingAlpha,https://seekingalpha.com/news/3979567-enhabit-gains-amid-investor-push-for-sales-process?utm_source=feed_news_m_a&utm_medium=referral,merger
887,2023-06-13 15:00:01,"Boeing logs more aircraft orders ahead of Paris Air Show, 787 problems persist",CNBC,https://www.cnbc.com/2023/06/13/boeing-aircraft-orders.html,general
888,2023-06-13 15:00:00,The M&A Advisor Announced Kevin Parker as Recipient of 14th Annual Emerging Leaders Awards,GlobalNewswire,https://www.globenewswire.com/news-release/2023/06/13/2687374/21670/en/The-M-A-Advisor-Announced-Kevin-Parker-as-Recipient-of-14th-Annual-Emerging-Leaders-Awards.html,merger
889,2023-06-13 15:00:00,Transforming Manufacturing: Exploring the Growth and Innovation of the Industry 4.0 Market,GlobalNewswire,https://www.globenewswire.com/news-release/2023/06/13/2687378/0/en/Transforming-Manufacturing-Exploring-the-Growth-and-Innovation-of-the-Industry-4-0-Market.html,merger
890,2023-06-13 14:59:00,Futures Movers: Oil prices rise as China’s economic stimulus plans boost prospects for demand,MarketWatch,https://www.marketwatch.com/story/oil-prices-bounce-after-china-central-bank-cuts-key-rate-7db3242d,general
891,2023-06-13 14:46:46,The AUDUSD remains above 100 day MA today. Day high sniffed the May high and backed off.,Forexlive,https://www.forexlive.com/technical-analysis/the-audusd-remains-above-100-day-ma-today-sniffed-the-may-high-and-backs-off-20230613/,forex
892,2023-06-13 14:42:05,Copper Rebound Gains Pace After the PBoC Lowered Chinese Borrowing Costs,Dailyfx,https://www.dailyfx.com/news/copper-rebound-gains-pace-after-the-pboc-lowered-chinese-borrowing-costs-20230613.html,forex
893,2023-06-13 14:40:00,Indulging in Exclusivity: Exploring the Dynamics and Evolution of the Luxury Car Market,GlobalNewswire,https://www.globenewswire.com/news-release/2023/06/13/2687362/0/en/Indulging-in-Exclusivity-Exploring-the-Dynamics-and-Evolution-of-the-Luxury-Car-Market.html,merger
894,2023-06-13 14:38:01,Saudi Arabia's PGA merger is likely just the beginning for the kingdom when it comes to pro sports investments,CNBC,https://www.cnbc.com/2023/06/13/pga-saudi-liv-golf-merger-just-the-beginning-for-kingdom-in-pro-sports.html,general
895,2023-06-13 14:37:59,NHL's Ottawa Senators reach deal with Toronto billionaire Michael Andlauer for record price,CNBC,https://www.cnbc.com/2023/06/13/nhls-ottawa-senators-ink-deal-with-michael-andlauer-for-record-price.html,general
896,2023-06-13 14:34:00,": What are unregistered securities? Are all cryptos, like bitcoin and ether, unregistered securities?",MarketWatch,https://www.marketwatch.com/story/what-are-unregistered-securities-are-all-cryptos-like-bitcoin-and-ether-unregistered-securities-1bbae8ec,general
897,2023-06-13 14:30:00,Transforming Animal Nutrition: The Role of Feed Software Market in Modern Agriculture,GlobalNewswire,https://www.globenewswire.com/news-release/2023/06/13/2687353/0/en/Transforming-Animal-Nutrition-The-Role-of-Feed-Software-Market-in-Modern-Agriculture.html,merger
898,2023-06-13 14:29:14,Bitcoin price rejects CPI boost as market Fed rate pause odds near 95%,Cointelegraph,https://cointelegraph.com/news/bitcoin-price-rejects-cpi-boost-market-fed-rate-pause-odds-near-95,crypto
899,2023-06-13 14:26:00,Advance Auto Parts gains amid activist investor speculation,SeekingAlpha,https://seekingalpha.com/news/3979549-advance-auto-parts-gains-amid-activist-investor-speculation?utm_source=feed_news_m_a&utm_medium=referral,merger
900,2023-06-13 14:20:00,Davidson Kempner Capital Management LP : Form 8.3 - Horizon Therapeutics plc,GlobalNewswire,https://www.globenewswire.com/news-release/2023/06/13/2687342/0/en/Davidson-Kempner-Capital-Management-LP-Form-8-3-Horizon-Therapeutics-plc.html,merger
901,2023-06-13 14:20:00,Form 8.3 - Horizon Therapeutics plc,GlobalNewswire,https://www.globenewswire.com/news-release/2023/06/13/2687343/0/en/Form-8-3-Horizon-Therapeutics-plc.html,merger
902,2023-06-13 14:18:00,The Human Cost: ‘I’m gonna have to cut back’: Restarting student-loan payments will make it tougher to buy a home. This house hunter has a plan.,MarketWatch,https://www.marketwatch.com/story/im-gonna-have-to-cut-back-restarting-student-loan-payments-will-make-it-tougher-to-buy-a-home-this-house-hunter-has-a-plan-510fdcd0,general
903,2023-06-13 14:15:46,"USDCAD falls below the lows going back to early May, but only just barely...",Forexlive,https://www.forexlive.com/technical-analysis/usdcad-falls-below-the-lows-going-back-to-early-may-but-only-just-barely-20230613/,forex
904,2023-06-13 14:08:00,": Ryan Cohen reveals new $10 million purchase of GameStop shares, and stock extends surge",MarketWatch,https://www.marketwatch.com/story/ryan-cohen-reveals-new-10-million-purchase-of-gamestop-shares-and-stock-extends-surge-58ef0285,general
905,2023-06-13 14:04:00,": Odey Asset Management shutters funds amid sexual misconduct allegations, reports say",MarketWatch,https://www.marketwatch.com/story/odey-asset-management-shutters-funds-amid-sexual-misconduct-allegations-reports-say-df90a667,general
906,2023-06-13 14:02:00,Horizon Therapeutics plc,GlobalNewswire,https://www.globenewswire.com/news-release/2023/06/13/2687323/0/en/Horizon-Therapeutics-plc.html,merger
907,2023-06-13 14:00:00,Boussard & Gavaudan Investment Management LLP: Form 8.3 - Network International Holdings PLC,GlobalNewswire,https://www.globenewswire.com/news-release/2023/06/13/2687303/0/en/Boussard-Gavaudan-Investment-Management-LLP-Form-8-3-Network-International-Holdings-PLC.html,merger
908,2023-06-13 14:00:00,Guy Fieri and Sammy Hagar Launch Web3 Tequila Loyalty Program,CoinDesk,https://www.coindesk.com/web3/2023/06/13/guy-fieri-and-sammy-hagar-launch-web3-tequila-loyalty-program/?utm_medium=referral&utm_source=rss&utm_campaign=headlines,crypto
909,2023-06-13 13:54:51,"Unfazed by SEC tumult, top banks work to make blockchains interoperable",Cointelegraph,https://cointelegraph.com/news/top-banks-work-to-make-blockchains-interoperable,crypto
910,2023-06-13 13:54:28,Hinman docs unsealed: SEC concerned over ‘Ether is not a security’ statement,Cointelegraph,https://cointelegraph.com/news/hinman-docs-unsealed-sec-concerned-over-ether-not-security-statement,crypto
911,2023-06-13 13:52:00,Market Extra: ‘Crowded’ tech trade? Investors still haven’t piled into these two big names.,MarketWatch,https://www.marketwatch.com/story/crowded-tech-trade-investors-still-havent-piled-into-these-two-big-names-c6848ec4,general
912,2023-06-13 13:44:00,: AstraZeneca to decarbonize U.S. footprint by turning cow manure into renewable natural gas,MarketWatch,https://www.marketwatch.com/story/astrazeneca-to-decarbonize-u-s-footprint-by-turning-cow-manure-into-renewable-natural-gas-9feee2f6,general
