,implied_volatility,open_interest,break_even_price,day_close,day_high,last_updated,day_low,day_open,day_change_percent,day_change,previous_close,day_volume,day_vwap,contract_type,exercise_style,expiration_date,shares_per_contract,strike_price,option_symbol,delta,gamma,theta,vega,ask,ask_size,bid,bid_size,quote_last_updated,midpoint,conditions,exchange,price,sip_timestamp,size,change_to_break_even,underlying_last_updated,underlying_price,underlying_ticker
1364,1.809977824870558,1704,11.145,,,1.6881552e+18,,,,,0.13,,,call,american,2023-08-18,100,11.0,,0.13120114246692732,0.0758074908211386,-0.0064010628533772125,0.00420986707199284,0.16,8,0.13,5,,0.145,[209],325.0,0.13,1.6881551916499008e+18,1.0,6.845,,,
1562,1.822357550002708,365,2.625,,,1.6866e+18,,,,,13.85,,,put,american,2025-01-17,100,17.0,,-0.3387866950501712,0.04648585668665126,-0.002111068713264611,0.01887662874514867,14.85,1,13.9,1,,14.375,[232],308.0,13.85,1.686590752697e+18,1.0,-1.67,,,
1445,1.8240103637827556,1505,37.355,,,1.6872912e+18,,,,,0.13,,,call,american,2024-01-19,100,37.0,,0.18344381750018154,0.044192365665829694,-0.003918665387150396,0.0077101268403922014,0.68,162,0.03,2,,0.355,[209],325.0,0.13,1.687287912928e+18,10.0,33.055,,,
378,1.8278044184538147,0,25.225,,,,,,,,,,,call,american,2023-08-04,100,14.0,,0.9002129098917652,0.012998912009737913,-0.03687746428400938,0.01414331895297148,12.45,79,10.0,88,,11.225,,,,,,0.905,,,
1209,1.8328559778287679,1776,7.065,,,1.6881552e+18,,,,,0.07,,,call,american,2023-07-14,100,7.0,,0.10412261821775574,0.12304347951967698,-0.010546728494521611,0.0018014441938059337,0.08,61,0.05,18,,0.065,[209],315.0,0.07,1.688155163443619e+18,1.0,2.765,,,
1446,1.8621858302455603,2436,40.355,,,1.6875504e+18,,,,,0.06,,,call,american,2024-01-19,100,40.0,,0.1813814259904029,0.04283433943840483,-0.003962853056796901,0.007931651762233628,0.68,121,0.03,5,,0.355,[219],325.0,0.06,1.687549788152e+18,4.0,36.055,,,
1355,1.8633971031871432,2340,4.43,,,1.6881552e+18,,,,,2.42,,,call,american,2023-08-18,100,2.0,,0.9322520326696772,0.04565349154962499,-0.004269631517120999,0.0017435522701534267,2.59,189,2.27,92,,2.43,[235],323.0,2.42,1.6881551478905162e+18,500.0,0.13,,,
1559,1.869658823482174,1163,2.0,,,1.6880688e+18,,,,,7.8,,,put,american,2025-01-17,100,10.0,,-0.2331368223050873,0.033860528463564854,-0.0020710674340669983,0.015513198055218152,8.2,84,7.8,3,,8.0,[209],316.0,7.8,1.6880681709656182e+18,4.0,-2.3,,,
866,1.8803587917489692,25,24.575,,,1.6847856e+18,,,,,20.7,,,call,american,2024-01-19,100,2.5,,0.9907433866748603,0.0007164462408275393,-0.0024114894279052574,0.004394906113968942,22.55,117,21.6,2,,22.075,[236],322.0,20.7,1.684770151691e+18,1.0,0.255,,,
1300,1.88072281174504,69,8.63,,,1.6881552e+18,,,,,0.12,,,call,american,2023-07-28,100,8.5,,0.14050306082747985,0.10143439876137854,-0.009199359746685553,0.0028207583803973413,0.18,19,0.08,5,,0.13,[227],323.0,0.12,1.6881462814723584e+18,1.0,4.33,,,
1186,1.883006385339104,2253,4.125,,,1.6881552e+18,,,,,0.87,,,put,american,2023-07-07,100,5.0,,-0.6960087093060315,0.3450105163060548,-0.030482928747554462,0.002020432240951451,0.9,3,0.85,6,,0.875,[209],313.0,0.87,1.6881551999882798e+18,7.0,-0.175,,,
1534,1.8847560905714031,1435,2.085,,,1.6881552e+18,,,,,2.88,,,put,american,2024-03-15,100,5.0,,-0.24066925761826535,0.04583367491844578,-0.003779341222325669,0.011112491581228304,3.15,15,2.68,73,,2.915,[232],312.0,2.88,1.6881369071339884e+18,1.0,-2.21,,,
1447,1.8862815327141738,150,42.355,,,1.687896e+18,,,,,0.25,,,call,american,2024-01-19,100,42.0,,0.18013590842949534,0.042022529080196776,-0.00399162832182484,0.008073142130632267,0.68,50,0.03,2,,0.355,[209],313.0,0.25,1.687895163283e+18,1.0,38.055,,,
1169,1.8901174233962357,11444,6.045,,,1.6881552e+18,,,,,0.04,,,call,american,2023-07-07,100,6.0,,0.1000091298520706,0.17139041712712844,-0.015579451735786886,0.0011317222658149815,0.05,538,0.04,5,,0.045,[209],302.0,0.04,1.6881550818884503e+18,4.0,1.745,,,
1246,1.8927270298628651,391,7.625,,,1.6881552e+18,,,,,0.11,,,call,american,2023-07-21,100,7.5,,0.15029623399122005,0.1230036314336997,-0.01127570823730692,0.002294111915338903,0.16,1,0.09,524,,0.125,[209],322.0,0.11,1.6881542041543363e+18,1.0,3.325,,,
1563,1.892893261179638,316,2.7,,,1.6881552e+18,,,,,17.2,,,put,american,2025-01-17,100,20.0,,-0.3507563654655386,0.04704903441283968,-0.0021294985038394936,0.01909739224476252,17.9,404,16.7,180,,17.3,[209],315.0,17.2,1.688132107307489e+18,1.0,-1.6,,,
1245,1.8990561152089345,13809,7.16,,,1.6881552e+18,,,,,0.17,,,call,american,2023-07-21,100,7.0,,0.18570583983913685,0.14288331806752308,-0.013190163944822853,0.0022153861100493565,0.19,218,0.13,115,,0.16,[209],303.0,0.17,1.6881540105633892e+18,10.0,2.86,,,
185,1.9009023006613799,4,24.525,,,1.6845264e+18,,,,,10.2,,,call,american,2023-07-21,100,12.0,,0.9664368519262294,0.006944488732100913,-0.021931123777040658,0.003924444801184706,12.9,116,12.15,11,,12.525,[209],307.0,10.2,1.684511435735e+18,1.0,0.205,,,
1301,1.9029090876793957,323,9.105,,,1.6881552e+18,,,,,0.15,,,call,american,2023-07-28,100,9.0,,0.11712987167775388,0.08915339195298184,-0.008274557241687474,0.0029038341621294064,0.17,368,0.04,272,,0.105,[209],303.0,0.15,1.688154715105568e+18,1.0,4.805,,,
46,1.9061683385581822,33,12.995,,,1.687464e+18,,,,,0.03,,,put,american,2023-07-07,100,13.0,,-0.0025995860502820672,0.0013717734865045083,-0.004033515518802673,0.0001763274542146015,0.01,1,0.0,0,,0.005,[209],315.0,0.03,1.68746376024e+18,1.0,-11.3,,,
1219,1.9106058137775508,5996,2.895,,,1.6881552e+18,,,,,0.1,,,put,american,2023-07-14,100,3.0,,-0.11655483248306617,0.1280926140909482,-0.011789077324149083,0.0017448754806767936,0.11,61,0.1,587,,0.105,[219],322.0,0.1,1.6881551446921206e+18,1.0,-1.4,,,
238,1.913738367561559,14,8.975,,,1.6825392e+18,,,,,0.16,,,put,american,2023-07-21,100,9.0,,-0.00609491130680915,0.0015985049867603088,-0.00473769837192905,0.0007256364007055101,0.05,1,0.0,0,,0.025,[209],304.0,0.16,1.682535753058e+18,1.0,-15.3,,,
1456,1.9142855141425503,657,80.16,,,1.6826256e+18,,,,,0.1,,,call,american,2024-01-19,100,80.0,,0.08868443123893593,0.025080914370166088,-0.0024512881086296893,0.005575928951283285,0.3,30,0.02,2,,0.16,[209],313.0,0.1,1.682623912181e+18,6.0,75.86,,,
1182,1.9187615188427039,12263,2.975,,,1.6881552e+18,,,,,0.02,,,put,american,2023-07-07,100,3.0,,-0.05149281229910243,0.10274838309644423,-0.009558281731756895,0.0004588522332271774,0.03,502,0.02,260,,0.025,[233],312.0,0.02,1.688155177822892e+18,1.0,-1.32,,,
1535,1.9245642795157276,1,2.225,,,1.687896e+18,,,,,3.81,,,put,american,2024-03-15,100,6.0,,-0.27159235710027824,0.04788244851198905,-0.0040375577764631375,0.011997687885320787,4.0,11,3.55,29,,3.775,[209],325.0,3.81,1.687894641216e+18,1.0,-2.07,,,
91,1.943526821066998,0,24.525,,,,,,,,,,,call,american,2023-07-14,100,14.0,,0.9572526572590977,0.010373702542267469,-0.03359872698428588,0.003449796826427775,10.9,85,10.15,11,,10.525,,,,,,0.205,,,
6,1.9634042964781986,0,24.425,,,1.6862544e+18,,,,,5.39,,,call,american,2023-07-07,100,16.0,,0.9656993374225024,0.01256796809682574,-0.04138956268019205,0.0025170335952150575,8.9,86,7.95,83,,8.425,[227],312.0,5.39,1.686231116023e+18,1.0,0.105,,,
553,1.9671375865616878,0,24.425,,,,,,,,,,,call,american,2023-09-15,100,4.0,,0.9936067103926437,0.0008159634950355914,-0.003116999328853249,0.0020114721103103674,20.9,106,19.95,77,,20.425,,,,,,0.105,,,
1423,1.9788756516372539,3632,1.815,,,1.6881552e+18,,,,,1.17,,,put,american,2023-12-15,100,3.0,,-0.1704269025295151,0.04376958355380745,-0.004227703554274828,0.007545445411954455,1.2,42,1.17,5,,1.185,[219],325.0,1.17,1.6881531757207572e+18,1.0,-2.48,,,
1210,1.9849510404898145,336,7.56,,,1.6881552e+18,,,,,0.07,,,call,american,2023-07-14,100,7.5,,0.09210944398728547,0.10430126583870554,-0.010483545001957993,0.0010766037797049258,0.1,50,0.02,564,,0.06,[236],322.0,0.07,1.6881499852203802e+18,2.0,3.26,,,
1505,1.9904626275317265,9933,1.975,,,1.6881552e+18,,,,,2.06,,,put,american,2024-01-19,100,4.0,,-0.2132434368668347,0.04568759073027711,-0.00437400663362081,0.009169099193387207,2.07,2,1.98,3,,2.025,[219],322.0,2.06,1.688152192385342e+18,2.0,-2.32,,,
1449,1.9963795716776165,1134,47.4,,,1.6880688e+18,,,,,0.1,,,call,american,2024-01-19,100,47.0,,0.19423353631210327,0.041476432221898014,-0.004428761792255633,0.008269716560728545,0.75,11,0.05,5,,0.4,[219],313.0,0.1,1.6880537889673347e+18,2.0,43.1,,,
377,2.003914698572367,0,25.2,,,,,,,,,,,call,american,2023-08-04,100,13.0,,0.9108431379896235,0.010935876389771169,-0.03721874908657358,0.013530474471607329,13.4,79,11.0,88,,12.2,,,,,,0.88,,,
1536,2.0074425339171147,696,2.3,,,1.6880688e+18,,,,,4.73,,,put,american,2024-03-15,100,7.0,,-0.29164932858324605,0.04797038986878202,-0.00434474829758786,0.01260056992463388,4.9,1,4.5,1,,4.7,[232],304.0,4.73,1.6880456236547172e+18,2.0,-2.0,,,
90,2.0096716712308194,0,24.475,,,1.6866e+18,,,,,10.45,,,call,american,2023-07-14,100,13.0,,0.9687295386554219,0.007675617973090639,-0.02686186718237756,0.0033179472896285285,11.9,85,11.05,21,,11.475,[209],308.0,10.45,1.68657748105e+18,2.0,0.155,,,
1170,2.014873282670544,3294,6.53,,,1.6881552e+18,,,,,0.03,,,call,american,2023-07-07,100,6.5,,0.06718032916035133,0.11855935114260467,-0.01224248945980907,0.0006815087352153828,0.04,7,0.02,16,,0.03,[209],319.0,0.03,1.6881546831776916e+18,1.0,2.23,,,
1248,2.0244802883176494,520,8.59,,,1.6880688e+18,,,,,0.12,,,call,american,2023-07-21,100,8.5,,0.1095601510300877,0.09323686277884326,-0.009773789873021537,0.002436629861505386,0.12,5,0.06,343,,0.09,[219],313.0,0.12,1.6880480991866145e+18,5.0,4.29,,,
1334,2.0263800956798654,27,7.85,,,1.6880688e+18,,,,,0.19,,,call,american,2023-08-04,100,7.5,,0.2798094358406077,0.1266775513492191,-0.013391166053482529,0.004378326216601244,0.65,1,0.05,1,,0.35,[209],313.0,0.19,1.6880577022084928e+18,5.0,3.55,,,
376,2.031676262125721,0,25.0,,,,,,,,,,,call,american,2023-08-04,100,12.0,,0.9290995245677687,0.009115890128796654,-0.03204461078773857,0.008650705554312771,14.2,79,11.8,146,,13.0,,,,,,0.68,,,
1171,2.033180668450315,8019,7.015,,,1.6881552e+18,,,,,0.02,,,call,american,2023-07-07,100,7.0,,0.03658587078061314,0.07273560631709264,-0.007645303237344311,0.0003538888870336942,0.02,44,0.01,91,,0.015,[209],316.0,0.02,1.688155117449094e+18,1.0,2.715,,,
184,2.0425274546739125,0,24.5,,,1.683576e+18,,,,,9.4,,,call,american,2023-07-21,100,11.0,,0.9724465647903381,0.005465148238072593,-0.019961985088507266,0.003743490208724218,13.9,116,13.1,8,,13.5,[232],308.0,9.4,1.683554625133e+18,8.0,0.18,,,
1211,2.045054892804018,482,8.05,,,1.6881552e+18,,,,,0.04,,,call,american,2023-07-14,100,8.0,,0.07637683693437897,0.08682490036689376,-0.009262417591858144,0.0011106785241341384,0.06,5,0.04,4,,0.05,[209],313.0,0.04,1.6881534765288097e+18,10.0,3.75,,,
1451,2.0560578892535983,1319,55.385,,,1.6875504e+18,,,,,0.08,,,call,american,2024-01-19,100,55.0,,0.18504391988239824,0.03886345883060483,-0.004409601876157365,0.008793983370166446,0.75,1,0.02,501,,0.385,[209],325.0,0.08,1.687549979665e+18,1.0,51.085,,,
1247,2.077151138244371,7558,8.135,,,1.6881552e+18,,,,,0.13,,,call,american,2023-07-21,100,8.0,,0.15025879669207573,0.11186438202025605,-0.012351504806788123,0.00235583369054619,0.14,1,0.13,6,,0.135,[219],304.0,0.13,1.6881551443674045e+18,1.0,3.835,,,
8,2.0884337288318813,0,24.55,,,,,,,,,,,call,american,2023-07-07,100,17.0,,0.9326749740869223,0.020340983921760192,-0.07407724236255579,0.004482856718189073,7.9,85,7.2,18,,7.55,,,,,,0.23,,,
1537,2.0961684301520083,1,2.35,,,1.6880688e+18,,,,,5.57,,,put,american,2024-03-15,100,8.0,,-0.30612772412579414,0.04752259750003975,-0.0046460760150976235,0.012960990527851102,5.85,2,5.45,17,,5.65,[209],325.0,5.57,1.6880579261085407e+18,1.0,-1.95,,,
1424,2.09904331655237,2793,2.04,,,1.6881552e+18,,,,,2.01,,,put,american,2023-12-15,100,4.0,,-0.22163484079213544,0.0486748317779129,-0.005242732703134171,0.008533009441281018,2.01,3,1.91,48,,1.96,[209],304.0,2.01,1.688155090375764e+18,1.0,-2.26,,,
1452,2.0997718082851553,677,60.385,,,1.6881552e+18,,,,,0.14,,,call,american,2024-01-19,100,60.0,,0.18315911204063445,0.037724821884134334,-0.004470950943377406,0.009069164581784127,0.75,1644,0.02,1,,0.385,[209],325.0,0.14,1.6881470427761533e+18,10.0,56.085,,,
1212,2.1015295249682797,221,8.54,,,1.6881552e+18,,,,,0.05,,,call,american,2023-07-14,100,8.5,,0.061565404616522414,0.0713867721229872,-0.008040829097695183,0.0011441295991218166,0.07,235,0.01,339,,0.04,[209],313.0,0.05,1.6881506646851154e+18,1.0,4.24,,,
628,2.1044725660156365,0,24.475,,,1.6795152e+18,,,,,21.5,,,call,american,2023-10-20,100,3.0,,0.9923720624914631,0.0007420046233454281,-0.0031015043708046974,0.003934553722475356,21.95,110,21.0,14,,21.475,[209],313.0,21.5,1.67949480835e+18,2.0,0.155,,,
1249,2.10994007460944,4800,9.085,,,1.6881552e+18,,,,,0.08,,,call,american,2023-07-21,100,9.0,,0.1013481274688644,0.08443437277871155,-0.009614308336052296,0.0014477415870580497,0.1,4,0.07,186,,0.085,[209],313.0,0.08,1.6881550390725187e+18,3.0,4.785,,,
1236,2.110334088946444,1,4.41,,,1.6880688e+18,,,,,1.78,,,call,american,2023-07-21,100,2.5,,0.9145396386971003,0.07523059240243311,-0.008806571826670752,0.001299308288298823,2.03,38,1.79,2,,1.91,[232],312.0,1.78,1.6880630211514237e+18,1.0,0.11,,,
1506,2.112375784639231,9232,2.08,,,1.6881552e+18,,,,,2.9,,,put,american,2024-01-19,100,5.0,,-0.24303686176782036,0.04614165962732591,-0.004918030135042295,0.009896427542825367,3.15,24,2.69,15,,2.92,[209],313.0,2.9,1.6881525830774333e+18,1.0,-2.22,,,
7,2.117493293066831,0,24.5,,,,,,,,,,,call,american,2023-07-07,100,16.5,,0.9460794038596444,0.017063387966306152,-0.06415623561244675,0.004415246523142017,8.4,84,7.6,21,,8.0,,,,,,0.18,,,
933,2.122729764018865,11859,2.2,,,1.6881552e+18,,,,,0.04,,,put,american,2024-01-19,100,2.5,,-0.011830379221305023,0.0007911909239791006,-0.002948650313007167,0.00720411206397224,0.6,2,0.0,0,,0.3,[209],313.0,0.04,1.688133608148641e+18,1.0,-22.1,,,
502,2.122789062603572,399,4.945,,,1.6879824e+18,,,,,0.01,,,put,american,2023-08-18,100,5.0,,-0.006763399898159745,0.0010021242090464423,-0.0036705164527683406,0.001851121346277269,0.11,11,0.0,0,,0.055,[209],303.0,0.01,1.687959391409e+18,1.0,-19.4,,,
1394,2.123076531027058,87579,1.685,,,1.6881552e+18,,,,,0.31,,,put,american,2023-09-15,100,2.0,,-0.09880010820032696,0.04198208198962975,-0.004778104848617424,0.0031037130939547838,0.32,25,0.31,157,,0.315,[209],301.0,0.31,1.6881540639065283e+18,7.0,-2.61,,,
1222,2.1265798166877916,13653,3.7,,,1.6881552e+18,,,,,0.79,,,put,american,2023-07-14,100,4.5,,-0.4639514924813482,0.23387260197709092,-0.026484520586980108,0.0031988555899842186,0.82,3,0.78,1,,0.8,[227],312.0,0.79,1.6881551764933097e+18,1.0,-0.6,,,
451,2.1481778613655647,0,24.475,,,,,,,,,,,call,american,2023-08-18,100,6.0,,0.9869907814421921,0.0017776781217723493,-0.007491582884178229,0.004064098628714038,18.95,110,18.0,78,,18.475,,,,,,0.155,,,
1425,2.1505323694353273,748,2.225,,,1.6881552e+18,,,,,2.84,,,put,american,2023-12-15,100,5.0,,-0.2638462994156718,0.05206421662775361,-0.00580975846174476,0.00941624640793003,2.96,1,2.59,521,,2.775,[209],313.0,2.84,1.688154949643858e+18,3.0,-2.07,,,
1507,2.172986875795188,128,2.2,,,1.687464e+18,,,,,3.75,,,put,american,2024-01-19,100,6.0,,-0.2716588342853557,0.0474826010828597,-0.005281581558111839,0.010641712351128308,4.0,6,3.6,9,,3.8,[232],312.0,3.75,1.687455940611e+18,5.0,-2.1,,,
1393,2.1862807323753457,39392,0.945,,,1.6881552e+18,,,,,0.06,,,put,american,2023-09-15,100,1.0,,-0.023051287447356576,0.012844230044415735,-0.0015638153099377518,0.0008608103674547953,0.06,292,0.05,100,,0.055,[209],322.0,0.06,1.6881437749553288e+18,2.0,-3.35,,,
1538,2.198181373633901,2482,2.425,,,1.6880688e+18,,,,,7.5,,,put,american,2024-03-15,100,10.0,,-0.32646901543554635,0.046701654083388736,-0.004855263328731033,0.012381003925735951,7.8,12,7.35,11,,7.575,[209],322.0,7.5,1.688066500507363e+18,1.0,-1.87,,,
1250,2.2029306786738543,310902,10.07,,,1.6881552e+18,,,,,0.08,,,call,american,2023-07-21,100,10.0,,0.08246868270061006,0.06846122422508172,-0.008497819066625159,0.001521452246021178,0.08,10,0.06,105,,0.07,[219],315.0,0.08,1.6881550588823132e+18,5.0,5.77,,,
1218,2.2079928134313604,1734,2.44,,,1.6881552e+18,,,,,0.05,,,put,american,2023-07-14,100,2.5,,-0.06379457203402399,0.0702996829131041,-0.008663506481969166,0.0010551874902472466,0.07,882,0.05,4039,,0.06,[209],300.0,0.05,1.6881550993445074e+18,5.0,-1.86,,,
1455,2.213891773950392,1398,75.385,,,1.6849584e+18,,,,,0.09,,,call,american,2024-01-19,100,75.0,,0.17874438978023857,0.03509977634771425,-0.004643411765466581,0.00980763313218834,0.75,11,0.02,2,,0.385,[209],325.0,0.09,1.684954867872e+18,2.0,71.085,,,
450,2.2149250178665016,0,24.425,,,,,,,,,,,call,american,2023-08-18,100,5.0,,0.9917902171880904,0.0011425149738999714,-0.0052493662784884884,0.001840916374112613,19.9,75,18.95,75,,19.425,,,,,,0.105,,,
1287,2.2194252961405057,8,4.39,,,1.6880688e+18,,,,,2.32,,,call,american,2023-07-28,100,2.0,,0.9431859829773652,0.0441121791970639,-0.005773474195824742,0.0013266206016509993,2.69,2,2.09,12,,2.39,[209],315.0,2.32,1.6880491111157724e+18,3.0,0.09,,,
1262,2.22621690308783,5033,2.375,,,1.6881552e+18,,,,,0.14,,,put,american,2023-07-21,100,2.5,,-0.09381056318499874,0.0757977371390857,-0.009491595096649503,0.0019428819677980366,0.14,10,0.11,15,,0.125,[232],308.0,0.14,1.6881551924674417e+18,1.0,-1.92,,,
818,2.228289751165026,139,2.625,,,1.6872912e+18,,,,,0.03,,,put,american,2023-12-15,100,3.0,,-0.0151324903898151,0.0010200974455143279,-0.00418391204251016,0.0073955387960717755,0.75,1,0.0,0,,0.375,[227],312.0,0.03,1.687272407364e+18,4.0,-21.7,,,
89,2.238518582248362,0,24.475,,,1.6879824e+18,,,,,12.1,,,call,american,2023-07-14,100,12.0,,0.9716234035205413,0.0063530157721199305,-0.02742827508645459,0.0031760877237424433,12.9,89,12.05,23,,12.475,[232],308.0,12.1,1.687967978475e+18,1.0,0.155,,,
1213,2.239813022737846,8225,9.04,,,1.6881552e+18,,,,,0.03,,,call,american,2023-07-14,100,9.0,,0.05877815881232118,0.06470214036691094,-0.008279352869851497,0.0011738460260575115,0.05,222,0.03,26,,0.04,[209],316.0,0.03,1.6881551155467681e+18,35.0,4.74,,,
1187,2.2405616106420987,1583,4.155,,,1.6881552e+18,,,,,1.38,,,put,american,2023-07-07,100,5.5,,-0.7656285119046635,0.254025606513595,-0.031707902582271914,0.0016157949117506529,1.38,96,1.31,184,,1.345,[232],312.0,1.38,1.6881549772140918e+18,1.0,-0.145,,,
1508,2.2628530720961186,24,2.275,,,1.687464e+18,,,,,4.58,,,put,american,2024-01-19,100,7.0,,-0.2920114361777107,0.04757375132605285,-0.005684772730371407,0.011201533011187158,4.95,10,4.5,11,,4.725,[232],308.0,4.58,1.687444570236e+18,1.0,-2.02,,,
183,2.2687873873846756,7,24.5,,,1.6879824e+18,,,,,14.15,,,call,american,2023-07-21,100,10.0,,0.9749209182628092,0.004544242382319322,-0.020332135038838874,0.0035481816413690404,14.9,116,14.1,19,,14.5,[232],304.0,14.15,1.687967611332e+18,2.0,0.18,,,
1181,2.271844763668736,2907,2.49,,,1.6881552e+18,,,,,0.02,,,put,american,2023-07-07,100,2.5,,-0.0196463829361178,0.03888034777738542,-0.005077865324592158,0.00020868541566531625,0.02,82,0.0,0,,0.01,[209],323.0,0.02,1.6881550370763282e+18,1.0,-1.81,,,
5,2.294258883475076,0,24.475,,,,,,,,,,,call,american,2023-07-07,100,15.5,,0.9565659945502973,0.013143035200254028,-0.058124090602990904,0.0024732351633247186,9.4,85,8.55,19,,8.975,,,,,,0.155,,,
1509,2.2954762377069797,9149,2.4,,,1.6881552e+18,,,,,5.8,,,put,american,2024-01-19,100,8.0,,-0.31927415794427827,0.0495277545069055,-0.006022510276819979,0.011560964835264533,5.75,1,5.45,6,,5.6,[232],308.0,5.8,1.6881548840533957e+18,4.0,-1.9,,,
1340,2.2972237805001217,266,1.87,,,1.6881552e+18,,,,,0.15,,,put,american,2023-08-04,100,2.0,,-0.07145822539972227,0.04611284217552542,-0.006161879077664084,0.0022029608023688457,0.15,15,0.11,60,,0.13,[219],322.0,0.15,1.6881549877666775e+18,3.0,-2.43,,,
1263,2.315847423938958,144582,2.715,,,1.6881552e+18,,,,,0.27,,,put,american,2023-07-21,100,3.0,,-0.17227175043398543,0.11106568939804805,-0.01503085169326292,0.002781146155761138,0.31,226,0.26,1118,,0.285,[219],315.0,0.27,1.688155179539388e+18,1.0,-1.58,,,
1173,2.3164983143669824,2476,8.01,,,1.6881552e+18,,,,,0.02,,,call,american,2023-07-07,100,8.0,,0.022754600069790694,0.04253820156326728,-0.005803575485865366,0.0003773235965165071,0.02,4,0.0,0,,0.01,[209],313.0,0.02,1.688154411186944e+18,1.0,3.71,,,
1251,2.3185878007167076,2440,11.06,,,1.6881552e+18,,,,,0.04,,,call,american,2023-07-21,100,11.0,,0.0695360494632802,0.05707685517405678,-0.0078491718611881,0.0015904458874697086,0.09,198,0.03,17,,0.06,[209],300.0,0.04,1.6881540911964234e+18,2.0,6.76,,,
501,2.3284573578823893,11,3.96,,,1.6862544e+18,,,,,0.02,,,put,american,2023-08-18,100,4.0,,-0.004594290957530013,0.0006503230991506108,-0.002875311928051414,0.0016340115905457548,0.08,97,0.0,0,,0.04,[227],302.0,0.02,1.686237733363e+18,1.0,-20.4,,,
1235,2.3339932764296685,28,4.36,,,1.6881552e+18,,,,,2.38,,,call,american,2023-07-21,100,2.0,,0.9551962537091989,0.04061680318353829,-0.0058788561248425495,0.0011525810614296222,2.4,2,2.32,247,,2.36,[209],322.0,2.38,1.6881551340238195e+18,1.0,0.06,,,
1261,2.3378593469296,64352,1.945,,,1.6881552e+18,,,,,0.05,,,put,american,2023-07-21,100,2.0,,-0.04506520117253343,0.040737916906931,-0.0056377677126347395,0.0011525541915824963,0.06,1463,0.05,2,,0.055,[209],313.0,0.05,1.6881550292983168e+18,5.0,-2.35,,,
1540,2.3624018208393034,66,2.625,,,1.687464e+18,,,,,12.2,,,put,american,2024-03-15,100,15.0,,-0.3728423887138285,0.047079454414958706,-0.005235072455697919,0.013972896805135668,12.6,1,12.15,1,,12.375,[232],308.0,12.2,1.687459880181e+18,5.0,-1.67,,,
1432,2.368456296528618,271,5.985,,,1.6880688e+18,,,,,3.08,,,call,american,2024-01-19,100,3.0,,0.8656409313990316,0.02749565922584174,-0.004248286406986288,0.00696970219097214,3.4,597,2.57,1724,,2.985,[209],325.0,3.08,1.6880474717721754e+18,1.0,1.685,,,
1539,2.3743915821172017,51,2.375,,,1.6868592e+18,,,,,9.05,,,put,american,2024-03-15,100,12.0,,-0.3218222424267231,0.04306539732106155,-0.005107222837154543,0.01257155322322794,10.05,166,9.2,23,,9.625,[209],313.0,9.05,1.686843437228e+18,13.0,-1.92,,,
1427,2.420615341334507,39,2.325,,,1.6875504e+18,,,,,4.55,,,put,american,2023-12-15,100,7.0,,-0.3027276439400455,0.04954117056577197,-0.006911309403912843,0.010402029206435646,5.0,16,4.35,341,,4.675,[209],303.0,4.55,1.687532044121e+18,4.0,-1.97,,,
4,2.430960508584293,96,24.475,,,1.6880688e+18,,,,,9.93,,,call,american,2023-07-07,100,15.0,,0.9588884655259592,0.011840439085446764,-0.058716700577931234,0.002430177958927423,9.9,119,9.05,109,,9.475,[232],322.0,9.93,1.688050358789788e+18,5.0,0.155,,,
1376,2.4318944551586443,1,4.4,,,1.687464e+18,,,,,3.15,,,call,american,2023-09-15,100,1.0,,0.9702859752197796,0.013994432932021987,-0.0022538133544680213,0.0013989513259911835,3.55,61,3.25,100,,3.4,[209],304.0,3.15,1.687443057612e+18,10.0,0.1,,,
52,2.44277557811111,195,16.625,,,1.687896e+18,,,,,0.03,,,put,american,2023-07-07,100,17.0,,-0.09272523284883673,0.02236423578855083,-0.10796145540784038,0.004473699152678681,0.75,1,0.0,0,,0.375,[209],302.0,0.03,1.687873121676e+18,6.0,-7.69,,,
1223,2.4432880983225806,753,3.77,,,1.6881552e+18,,,,,1.21,,,put,american,2023-07-14,100,5.0,,-0.5403660597255798,0.2048090244359405,-0.03060198413581775,0.0033508183358585157,1.26,13,1.2,23,,1.23,[219],315.0,1.21,1.6881551346015176e+18,1.0,-0.53,,,
504,2.4454443106392665,2,6.625,,,1.6880688e+18,,,,,0.03,,,put,american,2023-08-18,100,7.0,,-0.03077614238600997,0.00323007051669771,-0.015734333030033854,0.007445354086701981,0.75,1,0.0,0,,0.375,[227],302.0,0.03,1.688067560139214e+18,1.0,-17.7,,,
182,2.4459784193401326,0,24.475,,,1.6819344e+18,,,,,12.0,,,call,american,2023-07-21,100,9.0,,0.9797763121930203,0.003521032652535418,-0.018334140966558082,0.0033487261758406396,15.85,108,15.1,17,,15.475,[209],325.0,12.0,1.681923061317e+18,1.0,0.155,,,
1365,2.4484245255324737,4462,0.965,,,1.6881552e+18,,,,,0.04,,,put,american,2023-08-18,100,1.0,,-0.017680637143799718,0.011354866654209964,-0.001735180113948244,0.0006825463335105329,0.05,7,0.02,17,,0.035,[209],316.0,0.04,1.6881545921854664e+18,1.0,-3.33,,,
1306,2.4536440220393616,4127,2.255,,,1.6881552e+18,,,,,0.25,,,put,american,2023-07-28,100,2.5,,-0.12385321237932437,0.07202424386746731,-0.010969843981875805,0.0022109529205692814,0.25,8,0.24,19,,0.245,[209],307.0,0.25,1.6881547969646098e+18,8.0,-2.04,,,
