name,ticker,change,change_percent,open,high,low,close,previous_close
Nasdaq US Oil Equipment and Services Large Mid Cap TR Index,I:NQUSB60101030LMT,-0.817,-0.117,690.25427922141,697.82044436946,688.37879054343,697.77314706422,697.77314706422
Nasdaq US Benchmark Oil Equipment and Services NTR Index,I:NQUSB60101030N,-0.311,-0.0511,601.29359018002,609.0001901106,600.25894496647,608.48830605821,608.48830605821
Nasdaq US Benchmark Oil Equipment and Services TR Index,I:NQUSB60101030T,-0.515,-0.0824,617.47366525995,625.38764036887,616.41117900917,625.05728565747,625.05728565747
Nasdaq US Benchmark Pipelines Index,I:NQUSB60101035,2.225,0.167,1330.70053463822,1331.56178812822,1319.60714425126,1328.74211657797,1328.74211657797
Nasdaq US Pipelines Large Mid Cap Index,I:NQUSB60101035LM,0.584,0.058,1007.18689863665,1007.49072106128,998.51465516883,1006.42734666275,1006.42734666275
Nasdaq US Pipelines Large Mid Cap NTR Index,I:NQUSB60101035LMN,0.278,0.0211,1316.05627910794,1316.45214154043,1304.75686498983,1315.54945639731,1315.54945639731
Nasdaq US Pipelines Large Mid Cap TR Index,I:NQUSB60101035LMT,0.903,0.0612,1475.4846022117,1475.92787818519,1462.83182593884,1474.32510682872,1474.32510682872
Nasdaq US Benchmark Pipelines NTR Index,I:NQUSB60101035N,1.209,0.0612,1976.27625778903,1977.55179726636,1959.84664961865,1975.46234198184,1975.46234198184
Nasdaq US Benchmark Pipelines TR Index,I:NQUSB60101035T,1.369,0.0596,2296.88991320847,2298.37062752594,2277.81754698174,2295.97908062694,2295.97908062694
Nasdaq US Benchmark Coal Index,I:NQUSB60101040,1.5,1.238,122.0033857507,123.04565000925,120.90782311522,121.11748992909,121.11748992909
Nasdaq US Benchmark Coal NTR Index,I:NQUSB60101040N,1.644,1.266,130.79916769687,131.91657355162,129.62462094147,129.81362970164,129.81362970164
Nasdaq US Benchmark Coal TR Index,I:NQUSB60101040T,1.492,1.054,142.3100734767,143.52581599322,141.03216140734,141.53396069473,141.53396069473
"Nasdaq US Oil, Gas and Coal Large Mid Cap Index",I:NQUSB601010LM,14.28,1.339,1078.59869211617,1081.5473520893,1065.82024200382,1066.65988384531,1066.65988384531
"Nasdaq US Oil, Gas and Coal Large Mid Cap NTR Index",I:NQUSB601010LMN,16.685,1.241,1357.81910088032,1361.53007180421,1341.73706454814,1344.08095279577,1344.08095279577
"Nasdaq US Oil, Gas and Coal Large Mid Cap TR Index",I:NQUSB601010LMT,20.002,1.349,1499.87204614864,1503.9707712098,1482.10962043814,1483.12449047466,1483.12449047466
"Nasdaq US Benchmark Oil, Gas and Coal NTR Index",I:NQUSB601010N,-0.0653,-0.00392,1662.51835968659,1668.60691226391,1643.9365024301,1667.91839259304,1667.91839259304
"Nasdaq US Benchmark Oil, Gas and Coal TR Index",I:NQUSB601010T,-0.405,-0.0219,1843.78540435575,1850.53705069684,1823.17982906288,1850.10628320557,1850.10628320557
Nasdaq US Benchmark Alternative Energy Index,I:NQUSB601020,35.573,3.291,1122.39627185196,1163.86180059702,1073.27689426138,1080.96974975038,1080.96974975038
Nasdaq US Benchmark Alternative Fuels Index,I:NQUSB60102010,0.00419,0.00109,375.5035483601,384.3869440786,375.5035483601,383.49637942562,383.49637942562
Nasdaq US Benchmark Alternative Fuels NTR Index,I:NQUSB60102010N,-0.167,-0.042,389.22661681094,398.43466311678,389.22661681094,397.68302717933,397.68302717933
Nasdaq US Benchmark Alternative Fuels TR Index,I:NQUSB60102010T,-0.932,-0.231,394.88269615907,404.22454996495,394.88269615907,404.22454996495,404.22454996495
Nasdaq US Benchmark Renewable Energy Equipment Index,I:NQUSB60102020,55.09,3.842,1502.33101484541,1563.89951848045,1424.54626418583,1433.8733701071,1433.8733701071
Nasdaq US Renewable Energy Equipment Large Mid Cap Index,I:NQUSB60102020LM,36.732,4.142,936.67427851968,985.01635814525,876.46013449782,886.83390476595,886.83390476595
Nasdaq US Renewable Energy Equipment Large Mid Cap NTR Index,I:NQUSB60102020LMN,42.571,4.832,936.67427851968,985.01635814525,876.46013449782,880.99404123943,880.99404123943
Nasdaq US Renewable Energy Equipment Large Mid Cap TR Index,I:NQUSB60102020LMT,39.275,4.441,936.67427851968,985.01635814525,876.46013449782,884.29003598548,884.29003598548
Nasdaq US Benchmark Renewable Energy Equipment NTR Index,I:NQUSB60102020N,55.66,3.678,1583.03513799684,1647.77446304641,1500.94742521204,1513.15966345251,1513.15966345251
Nasdaq US Benchmark Renewable Energy Equipment TR Index,I:NQUSB60102020T,53.525,3.452,1618.66436692509,1685.00044198056,1534.85633597941,1550.73668285905,1550.73668285905
Nasdaq US Alternative Energy Large Mid Cap Index,I:NQUSB601020LM,44.866,5.344,897.00218722445,943.29677666023,839.33836520212,839.58228499482,839.58228499482
Nasdaq US Alternative Energy Large Mid Cap NTR Index,I:NQUSB601020LMN,40.52,4.797,897.69423538088,944.02454165852,839.98592501472,844.6111402339,844.6111402339
Nasdaq US Alternative Energy Large Mid Cap TR Index,I:NQUSB601020LMT,39.339,4.65,897.99090878924,944.33652648287,840.26352676097,846.08490443164,846.08490443164
Nasdaq US Benchmark Alternative Energy NTR Index,I:NQUSB601020N,39.597,3.505,1175.59526521606,1219.63329914871,1124.14774247031,1129.86715154884,1129.86715154884
Nasdaq US Benchmark Alternative Energy TR Index,I:NQUSB601020T,42.293,3.677,1198.86656840714,1243.15719677118,1146.40062466594,1150.32102156925,1150.32102156925
Nasdaq US Energy Large Mid Cap Index,I:NQUSB60LM,12.629,1.296,985.45257981199,988.91702376231,973.41224360715,974.52672876364,974.52672876364
Nasdaq US Energy Large Mid Cap NTR Index,I:NQUSB60LMN,16.09,1.31,1242.08994896639,1246.45545813464,1226.91804870056,1228.14641735132,1228.14641735132
Nasdaq US Energy Large Mid Cap TR Index,I:NQUSB60LMT,15.862,1.173,1365.34170653859,1370.13985332359,1348.66621653787,1351.83915005792,1351.83915005792
Nasdaq US Benchmark Energy NTR Index,I:NQUSB60N,20.113,1.345,1511.64775256824,1517.29858415774,1494.61228233509,1495.897837621,1495.897837621
Nasdaq US Benchmark Energy TR Index,I:NQUSB60T,20.614,1.25,1665.12813298379,1671.27739098173,1646.3650277654,1649.31982498688,1649.31982498688
Nasdaq US Benchmark Utilities Index,I:NQUSB65,8.298,0.405,2063.87680604208,2082.97258702081,2048.98355272243,2050.14051392377,2050.14051392377
Nasdaq US Benchmark Electricity Index,I:NQUSB651010,10.017,0.514,1963.57067231071,1984.86249825698,1950.20391515426,1950.20391515426,1950.20391515426
Nasdaq US Benchmark Alternative Electricity Index,I:NQUSB65101010,26.882,1.017,2678.05500494846,2713.45812251089,2636.92017783245,2643.47177299924,2643.47177299924
Nasdaq US Benchmark Alternative Electricity NTR Index,I:NQUSB65101010N,27.444,0.989,2810.65585514599,2847.81191784201,2767.48428381143,2775.12923387013,2775.12923387013
Nasdaq US Benchmark Alternative Electricity TR Index,I:NQUSB65101010T,31.0,1.076,2920.74962493818,2959.36109563279,2875.88701731848,2881.35061454356,2881.35061454356
Nasdaq US Benchmark Conventional Electricity Index,I:NQUSB65101015,9.827,0.498,1987.2863962088,2009.7533494729,1974.61117366557,1974.84312849264,1974.84312849264
Nasdaq US Conventional Electricity Large Mid Cap Index,I:NQUSB65101015LM,8.794,0.5,1769.07112604461,1788.98807798057,1757.63402430922,1757.82248508342,1757.82248508342
Nasdaq US Conventional Electricity Large Mid Cap NTR Index,I:NQUSB65101015LMN,9.702,0.44,2216.90628480492,2241.86254392883,2202.57541352237,2204.12882904447,2204.12882904447
Nasdaq US Conventional Electricity Large Mid Cap TR Index,I:NQUSB65101015LMT,12.127,0.5,2439.94702772954,2467.4128800863,2424.17504873077,2424.43493969279,2424.43493969279
Nasdaq US Benchmark Conventional Electricity NTR Index,I:NQUSB65101015N,13.478,0.498,2725.98807213652,2756.8031370607,2708.60308001023,2708.92122297211,2708.92122297211
Nasdaq US Benchmark Conventional Electricity TR Index,I:NQUSB65101015T,15.019,0.498,3037.70688994053,3072.04417034889,3018.33476299527,3018.68927025068,3018.68927025068
Nasdaq US Electricity Large Mid Cap Index,I:NQUSB651010LM,8.752,0.504,1746.35210360341,1765.97187128795,1734.97148191057,1735.1556081652,1735.1556081652
Nasdaq US Electricity Large Mid Cap NTR Index,I:NQUSB651010LMN,9.622,0.443,2186.89985655609,2211.4665090786,2172.64975007607,2174.21622151974,2174.21622151974
Nasdaq US Electricity Large Mid Cap TR Index,I:NQUSB651010LMT,12.057,0.504,2406.22344254154,2433.25267868746,2390.54489240939,2390.79855453715,2390.79855453715
Nasdaq US Benchmark Electricity NTR Index,I:NQUSB651010N,12.479,0.467,2691.12337649559,2720.30141884429,2672.80574571279,2674.05374335372,2674.05374335372
Nasdaq US Benchmark Electricity TR Index,I:NQUSB651010T,14.965,0.503,2997.27152729496,3029.76752288901,2976.8709246055,2977.19380552537,2977.19380552537
"Nasdaq US Benchmark Gas, Water and Multi-utilities Index",I:NQUSB651020,8.644,0.39,2242.985184273,2254.68903826139,2216.843239944,2217.36698621122,2217.36698621122
Nasdaq US Benchmark Multi-utilities Index,I:NQUSB65102000,7.641,0.369,2094.28167584981,2110.44842501441,2069.56586262181,2071.33911256196,2071.33911256196
Nasdaq US Multi-utilities Large Mid Cap Index,I:NQUSB65102000LM,6.978,0.441,1602.11062190486,1613.06366398963,1581.79092702538,1581.79092702538,1581.79092702538
Nasdaq US Multi-utilities Large Mid Cap NTR Index,I:NQUSB65102000LMN,6.945,0.345,2038.57348472871,2052.5104631532,2012.7180970715,2014.65170804053,2014.65170804053
Nasdaq US Multi-utilities Large Mid Cap TR Index,I:NQUSB65102000LMT,9.026,0.404,2259.90547158983,2275.35561554337,2231.24291295541,2232.05913038544,2232.05913038544
Nasdaq US Benchmark Multi-utilities NTR Index,I:NQUSB65102000N,12.711,0.438,2935.17283939527,2957.83082451563,2900.53318966384,2901.01630083188,2901.01630083188
Nasdaq US Benchmark Multi-utilities TR Index,I:NQUSB65102000T,13.608,0.418,3296.19818680159,3321.64309705284,3257.29787091433,3258.50652889773,3258.50652889773
Nasdaq US Benchmark Gas Distribution Index,I:NQUSB65102020,8.795,0.421,2095.91416987701,2109.6740693182,2086.6899026127,2086.6899026127,2086.6899026127
Nasdaq US Gas Distribution Large Mid Cap Index,I:NQUSB65102020LM,5.335,0.384,1395.00409903179,1404.89120801971,1389.54240771993,1390.87101991452,1390.87101991452
Nasdaq US Gas Distribution Large Mid Cap NTR Index,I:NQUSB65102020LMN,6.282,0.365,1731.44557059315,1738.54809372335,1719.58388261364,1721.53466466924,1721.53466466924
Nasdaq US Gas Distribution Large Mid Cap TR Index,I:NQUSB65102020LMT,9.006,0.478,1889.79859485698,1903.16227606214,1882.4164266598,1882.4164266598,1882.4164266598
Nasdaq US Benchmark Gas Distribution NTR Index,I:NQUSB65102020N,8.482,0.303,2812.3884028578,2830.82688793144,2800.02773736055,2803.33127666877,2803.33127666877
Nasdaq US Benchmark Gas Distribution TR Index,I:NQUSB65102020T,13.042,0.421,3113.97122647357,3134.37503027638,3100.29306405021,3100.29306405021,3100.29306405021
Nasdaq US Benchmark Water Index,I:NQUSB65102030,11.731,0.302,3921.88390984996,3949.60234230634,3886.38960534609,3888.01920444324,3888.01920444324
Nasdaq US Benchmark Water NTR Index,I:NQUSB65102030N,10.811,0.229,4758.68114712463,4792.31375456279,4715.61355982337,4721.01405146108,4721.01405146108
Nasdaq US Benchmark Water TR Index,I:NQUSB65102030T,11.663,0.232,5073.92442229442,5109.78505321083,5028.00378246563,5033.62644676927,5033.62644676927
"Nasdaq US Gas, Water and Multi-utilities Large Mid Cap Index",I:NQUSB651020LM,5.442,0.334,1646.41064001893,1657.01652790545,1627.64345020558,1628.86463482369,1628.86463482369
"Nasdaq US Gas, Water and Multi-utilities Large Mid Cap NTR Index",I:NQUSB651020LMN,6.646,0.327,2055.39701641708,2068.63396537713,2031.9741463716,2033.64428958609,2033.64428958609
"Nasdaq US Gas, Water and Multi-utilities Large Mid Cap TR Index",I:NQUSB651020LMT,7.716,0.345,2259.89874389683,2274.45102752183,2234.14838033177,2235.57498292007,2235.57498292007
"Nasdaq US Benchmark Gas, Water and Multi-utilities NTR Index",I:NQUSB651020N,11.738,0.39,3047.19531268017,3062.68165367847,3011.28766724566,3011.99890626686,3011.99890626686
"Nasdaq US Benchmark Gas, Water and Multi-utilities TR Index",I:NQUSB651020T,11.375,0.34,3384.11726069695,3401.76848216216,3344.69116657956,3347.14168238201,3347.14168238201
Nasdaq US Benchmark Waste and Disposal Services Index,I:NQUSB651030,8.123,0.224,3655.40557968744,3681.29398749725,3630.84033719183,3632.95375752615,3632.95375752615
Nasdaq US Waste and Disposal Services Large Mid Cap Index,I:NQUSB651030LM,8.748,0.278,3162.338659461,3183.59070581115,3144.22440963913,3144.22440963913,3144.22440963913
Nasdaq US Waste and Disposal Services Large Mid Cap NTR Index,I:NQUSB651030LMN,8.463,0.238,3567.72117382058,3591.69753559436,3547.28484501563,3548.69086758634,3548.69086758634
Nasdaq US Waste and Disposal Services Large Mid Cap TR Index,I:NQUSB651030LMT,8.912,0.239,3752.65991819955,3777.87913445247,3731.1642383958,3732.63289244354,3732.63289244354
Nasdaq US Benchmark Waste and Disposal Services NTR Index,I:NQUSB651030N,10.517,0.244,4333.41016459384,4364.10035398666,4304.28856120249,4305.90712830267,4305.90712830267
Nasdaq US Benchmark Waste and Disposal Services TR Index,I:NQUSB651030T,12.844,0.282,4586.30532653046,4618.78657657103,4555.48420420926,4555.48420420926,4555.48420420926
Nasdaq US Utilities Large Mid Cap Index,I:NQUSB65LM,7.703,0.443,1750.27958540763,1766.83258240673,1737.43127725474,1737.79808309085,1737.79808309085
Nasdaq US Utilities Large Mid Cap NTR Index,I:NQUSB65LMN,9.83,0.453,2184.34733661684,2204.83715469424,2168.15197632061,2168.39036928901,2168.39036928901
Nasdaq US Utilities Large Mid Cap TR Index,I:NQUSB65LMT,10.801,0.453,2399.97821256877,2422.6713308417,2382.36398980678,2382.62592084006,2382.62592084006
Nasdaq US Benchmark Utilities NTR Index,I:NQUSB65N,12.623,0.452,2815.0367768222,2841.07904196051,2794.72579545128,2794.99641927623,2794.99641927623
Nasdaq US Benchmark Utilities TR Index,I:NQUSB65T,13.546,0.436,3128.71140056656,3157.65382558901,3106.13851559137,3106.92241205471,3106.92241205471
NASDAQ US  Large Mid Cap Index,I:NQUSBLM,-2.86,-0.117,2407.88106358152,2436.28026970945,2407.88106358152,2435.55011624492,2435.55011624492
NASDAQ US  Large Mid Cap NTR Index,I:NQUSBLMN,-2.81,-0.102,2719.13187805481,2751.19957380443,2719.13187805481,2749.95730705871,2749.95730705871
NASDAQ US  Large Mid Cap TR Index,I:NQUSBLMT,-3.75,-0.129,2865.31698038175,2899.10756616846,2865.31698038175,2898.58870919405,2898.58870919405
NASDAQ US Bnchmk NTR Index,I:NQUSBN,-4.27,-0.109,3878.65379120529,3925.02995929463,3878.65379120529,3923.74422965196,3923.74422965196
NASDAQ US Benchmark TR Index,I:NQUSBT,-3.97,-0.0953,4119.97736942462,4169.2404205746,4119.97736942462,4167.30903062336,4167.30903062336
NASDAQ Chaikin Power US Small Cap Index,I:NQUSCHK,3.269,0.171,1916.60574718899,1923.99436904616,1913.52655397461,1915.21840946602,1915.21840946602
NASDAQ Chaikin Power US Small Cap TR,I:NQUSCHKT,5.432,0.251,2168.11646758429,2176.47411295008,2164.63343578268,2164.81317203402,2164.81317203402
Nasdaq US High Equity Income Index,I:NQUSHEI,-0.908,-0.0524,1725.17875845932,1732.97245591346,1716.37245100494,1732.20883688441,1732.20883688441
Nasdaq US High Equity Income EUR Index,I:NQUSHEIEUR,3.93,0.231,1705.37913367559,1709.16184869862,1697.76524114633,1702.38332114114,1702.38332114114
Nasdaq US High Equity Income EUR Net Total Return,I:NQUSHEIEURN,2.573,0.122,2116.39453084673,2121.08886305723,2106.94572470356,2114.98145717524,2114.98145717524
Nasdaq US High Equity Income EUR Total Return Inde,I:NQUSHEIEURT,1.075,0.0464,2315.90026261787,2321.03708666006,2305.56080380037,2316.09438163887,2316.09438163887
Nasdaq US High Equity Income GBP Index,I:NQUSHEIGBP,-2.23,-0.114,1945.09399724859,1954.01588474905,1937.50468250974,1953.31445260224,1953.31445260224
Nasdaq US High Equity Income GBP Net Total Return,I:NQUSHEIGBPN,-2.9,-0.12,2413.7998329674,2424.8714718958,2404.38185358826,2424.14012263623,2424.14012263623
Nasdaq US High Equity Income GBP Total Return Inde,I:NQUSHEIGBPT,-1.43,-0.0539,2641.3057914937,2653.42089120053,2631.00020259641,2650.87652742594,2650.87652742594
Nasdaq US High Equity Income Net Total Return Inde,I:NQUSHEIN,-1.95,-0.0907,2141.03014331481,2150.70237605992,2130.1012285314,2150.57648766471,2150.57648766471
Nasdaq US High Equity Income Total Return Index,I:NQUSHEIT,-1.38,-0.0587,2342.87737222351,2353.46140471809,2330.91819048688,2352.57093572517,2352.57093572517
NASDAQ US Large Cap Index,I:NQUSL,-4.82,-0.14,3406.28993235441,3447.52013707012,3406.28993235441,3446.28863165587,3446.28863165587
Nasdaq US Large Cap Technology Index,I:NQUSL10,-22.4,-0.308,7117.75992002758,7275.5433178965,7117.75992002758,7272.84441745221,7272.84441745221
Nasdaq US Large Cap Software and Computer Services Index,I:NQUSL101010,-15.5,-0.234,6468.2039790759,6634.88862166958,6468.2039790759,6627.46624577087,6627.46624577087
Nasdaq US Large Cap Computer Services Index,I:NQUSL10101010,1.335,0.115,1152.34318096761,1163.53441024007,1152.34318096761,1159.28853976382,1159.28853976382
Nasdaq US Large Cap Computer Services NTR Index,I:NQUSL10101010N,-1.6,-0.114,1396.03347654706,1409.59135667001,1396.03347654706,1407.66605419008,1407.66605419008
Nasdaq US Large Cap Computer Services TR Index,I:NQUSL10101010T,-2.26,-0.149,1502.2382544831,1516.82756520707,1502.2382544831,1515.29198565271,1515.29198565271
Nasdaq US Large Cap Software Index,I:NQUSL10101015,-8.71,-0.105,8096.35414687448,8269.71603654796,8096.35414687448,8256.15804246573,8256.15804246573
Nasdaq US Large Cap Software NTR Index,I:NQUSL10101015N,-11.1,-0.119,9116.39141681927,9311.59469157139,9116.39141681927,9297.63959329319,9297.63959329319
Nasdaq US Large Cap Software TR Index,I:NQUSL10101015T,5.507,0.0568,9518.70056665274,9722.51822180163,9518.70056665274,9690.82552551212,9690.82552551212
Nasdaq US Large Cap Consumer Digital Services Index,I:NQUSL10101020,-20.3,-0.511,3834.61741865147,3975.15559380955,3834.61741865147,3972.78887532642,3972.78887532642
Nasdaq US Large Cap Consumer Digital Services NTR Index,I:NQUSL10101020N,-21.2,-0.534,3834.61741865147,3975.1435599558,3834.61741865147,3973.72665154689,3973.72665154689
Nasdaq US Large Cap Consumer Digital Services TR Index,I:NQUSL10101020T,-19.7,-0.496,3834.61741865147,3975.15559380955,3834.61741865147,3972.15584334547,3972.15584334547
Nasdaq US Large Cap Software and Computer Services NTR Index,I:NQUSL101010N,-16.6,-0.23,7029.94065971426,7211.10117198472,7029.94065971426,7202.77101584928,7202.77101584928
Nasdaq US Large Cap Software and Computer Services TR Index,I:NQUSL101010T,-17.4,-0.235,7235.73630551263,7422.20014058772,7235.73630551263,7413.95249224744,7413.95249224744
Nasdaq US Large Cap Technology Hardware and Equipment Index,I:NQUSL101020,-29.8,-0.348,8392.17029876414,8560.78504280077,8392.17029876414,8558.04347012004,8558.04347012004
Nasdaq US Large Cap Semiconductors Index,I:NQUSL10102010,-27.5,-0.373,7233.75215176908,7367.73109959013,7233.75215176908,7365.18332171871,7365.18332171871
Nasdaq US Large Cap Semiconductors NTR Index,I:NQUSL10102010N,-31.8,-0.357,8739.24178116552,8901.05366235424,8739.24178116552,8896.50838099909,8896.50838099909
Nasdaq US Large Cap Semiconductors TR Index,I:NQUSL10102010T,-37.0,-0.389,9336.789868171,9509.64243841199,9336.789868171,9507.7741374438,9507.7741374438
Nasdaq US Large Cap Computer Hardware Index,I:NQUSL10102030,-25.3,-0.216,11539.57370583102,11738.3827476317,11539.57370583102,11716.44430775868,11716.44430775868
Nasdaq US Large Cap Computer Hardware NTR Index,I:NQUSL10102030N,-51.2,-0.385,13065.24378230254,13290.3377644086,13065.24378230254,13288.01134453474,13288.01134453474
Nasdaq US Large Cap Computer Hardware TR Index,I:NQUSL10102030T,-45.6,-0.328,13672.21882098729,13907.77004604825,13672.21882098729,13897.35168698953,13897.35168698953
Nasdaq US Large Cap Technology Hardware and Equipment NTR Index,I:NQUSL101020N,-33.0,-0.33,9812.64115695331,10009.76998800426,9812.64115695331,10004.77671511658,10004.77671511658
Nasdaq US Large Cap Technology Hardware and Equipment TR Index,I:NQUSL101020T,-20.2,-0.191,10382.335397343,10590.89723498227,10382.335397343,10570.8999751727,10570.8999751727
Nasdaq US Large Cap Technology NTR Index,I:NQUSL10N,-11.9,-0.146,8002.59600030806,8180.01019580809,8002.59600030806,8163.64369097585,8163.64369097585
Nasdaq US Large Cap Technology TR Index,I:NQUSL10T,-23.2,-0.272,8341.59402154236,8526.49046227266,8341.59402154236,8520.26215696317,8520.26215696317
Nasdaq US Large Cap Telecommunications Index,I:NQUSL15,-0.778,-0.0724,1081.01460666922,1085.51733295645,1073.33155863853,1075.2887325956,1075.2887325956
Nasdaq US Large Cap Telecommunications Equipment Index,I:NQUSL151010,5.266,0.163,3270.61723912262,3273.47806721027,3229.54008971481,3235.9369212161,3235.9369212161
Nasdaq US Large Cap Telecommunications Equipment NTR Index,I:NQUSL151010N,0.844,0.0206,4127.58106134149,4131.19148071221,4075.74091877713,4089.61513584648,4089.61513584648
Nasdaq US Large Cap Telecommunications Equipment TR Index,I:NQUSL151010T,0.616,0.0138,4504.09566466472,4508.03542356797,4447.52670625792,4462.9715710965,4462.9715710965
Nasdaq US Large Cap Telecommunications Service Providers Index,I:NQUSL151020,-7.47,-0.889,831.47826460117,842.28495267693,831.47826460117,840.67764946783,840.67764946783
Nasdaq Large Cap Cable Television Services Index,I:NQUSL15102010,15.241,0.569,2703.65557736159,2754.32827887374,2672.42651840043,2677.44349725686,2677.44349725686
Nasdaq Large Cap Cable Television Services NTR Index,I:NQUSL15102010N,22.992,0.758,3068.42478867097,3125.93410114802,3032.98239747083,3032.98239747083,3032.98239747083
Nasdaq Large Cap Cable Television Services TR Index,I:NQUSL15102010T,24.053,0.758,3210.0511163385,3270.2148307624,3172.97284482349,3172.97284482349,3172.97284482349
Nasdaq US Large Cap Telecommunications Service Providers NTR Index,I:NQUSL151020N,-10.5,-0.812,1279.30351175887,1295.93056575941,1279.30351175887,1292.48348527437,1292.48348527437
Nasdaq US Large Cap Telecommunications Service Providers TR Index,I:NQUSL151020T,-10.9,-0.727,1484.90867615184,1504.20797183681,1484.90867615184,1498.94117236748,1498.94117236748
Nasdaq US Large Cap Telecommunications NTR Index,I:NQUSL15N,1.701,0.107,1608.10236393129,1614.800557223,1596.67316804057,1596.72681595988,1596.72681595988
Nasdaq US Large Cap Telecommunications TR Index,I:NQUSL15T,1.341,0.0731,1847.73824539998,1855.43458874091,1834.60589584617,1835.28053440009,1835.28053440009
Nasdaq US Large Cap Health Care Index,I:NQUSL20,-7.33,-0.192,3801.89068294007,3823.40520251206,3794.12407625775,3823.01957501409,3823.01957501409
Nasdaq US Large Cap Health Care Providers Index,I:NQUSL201010,13.679,0.923,1504.45731209935,1507.37790333661,1481.40284156577,1482.33382286299,1482.33382286299
Nasdaq Large Cap Health Care Management Services Index,I:NQUSL20101020,70.204,1.177,6072.85160395409,6078.61573280792,5962.10452724555,5963.07173462697,5963.07173462697
Nasdaq Large Cap Health Care Management Services NTR Index,I:NQUSL20101020N,63.816,0.977,6637.53845720499,6643.83856618751,6516.49351347586,6530.46639857533,6530.46639857533
Nasdaq Large Cap Health Care Management Services TR Index,I:NQUSL20101020T,79.519,1.177,6878.60793233667,6885.13685565684,6753.16674424071,6754.2622823503,6754.2622823503
Nasdaq US Large Cap Health Care Providers NTR Index,I:NQUSL201010N,12.102,0.798,1537.43531293676,1540.41992410964,1513.87548386462,1516.7036918366,1516.7036918366
Nasdaq US Large Cap Health Care Providers TR Index,I:NQUSL201010T,12.001,0.785,1550.27723582362,1553.28677692117,1526.52061570237,1529.57471785344,1529.57471785344
Nasdaq US Large Cap Medical Equipment and Services Index,I:NQUSL201020,13.516,0.309,4371.25090932486,4409.91402520302,4371.0232604916,4378.4290164204,4378.4290164204
Nasdaq US Large Cap Medical Equipment Index,I:NQUSL20102010,-0.587,-0.0129,4515.02428643291,4555.90937309259,4515.02428643291,4540.14573911233,4540.14573911233
Nasdaq US Large Cap Medical Equipment NTR Index,I:NQUSL20102010N,2.035,0.0408,4964.43153779108,5009.38616057097,4964.43153779108,4989.3726437122,4989.3726437122
Nasdaq US Large Cap Medical Equipment TR Index,I:NQUSL20102010T,0.571,0.0111,5126.16537705717,5172.58455497889,5126.16537705717,5153.44973647142,5153.44973647142
Nasdaq US Large Cap Medical Supplies Index,I:NQUSL20102015,9.992,0.305,3277.79268534803,3305.5159930837,3266.51325213315,3272.96735711357,3272.96735711357
Nasdaq US Large Cap Medical Supplies NTR Index,I:NQUSL20102015N,9.295,0.259,3595.50888177096,3625.91940762307,3583.13613394992,3591.88147273545,3591.88147273545
Nasdaq US Large Cap Medical Supplies TR Index,I:NQUSL20102015T,11.344,0.305,3721.09684091111,3752.56957965263,3708.29192390377,3715.61891250829,3715.61891250829
Nasdaq US Large Cap Medical Equipment and Services NTR Index,I:NQUSL201020N,14.753,0.309,4771.27254149274,4813.47379394533,4771.02406007409,4779.10753106329,4779.10753106329
Nasdaq US Large Cap Medical Equipment and Services TR Index,I:NQUSL201020T,16.61,0.336,4929.56327452063,4973.16458683719,4929.30654953476,4936.29027319036,4936.29027319036
Nasdaq US Large Cap Pharmaceuticals and Biotechnology Index,I:NQUSL201030,-7.37,-0.209,3493.29252140565,3524.27733433251,3487.4379386717,3523.71416660474,3523.71416660474
Nasdaq US Large Cap Biotechnology Index,I:NQUSL20103010,-5.65,-0.201,2785.35972514913,2810.83761695459,2760.2193407833,2809.94216353295,2809.94216353295
Nasdaq US Large Cap Biotechnology NTR Index,I:NQUSL20103010N,-5.46,-0.182,2977.8746797467,3005.11352010752,2950.9966742359,3003.56703885462,3003.56703885462
Nasdaq US Large Cap Biotechnology TR Index,I:NQUSL20103010T,-6.89,-0.224,3053.2471208134,3081.17539847788,3025.68881102381,3080.8885105244,3080.8885105244
Nasdaq US Large Cap Pharmaceuticals Index,I:NQUSL20103015,-7.16,-0.207,3422.88363166245,3453.072105585,3418.35911880789,3452.20680242482,3452.20680242482
Nasdaq US Large Cap Pharmaceuticals NTR Index,I:NQUSL20103015N,-9.64,-0.216,4427.7465172753,4466.79748267651,4421.89373401126,4466.0548981751,4466.0548981751
Nasdaq US Large Cap Pharmaceuticals TR Index,I:NQUSL20103015T,-10.5,-0.215,4831.7532223058,4874.36736635747,4825.36640583264,4873.55702524072,4873.55702524072
Nasdaq US Large Cap Pharmaceuticals and Biotechnology NTR Index,I:NQUSL201030N,-9.12,-0.209,4326.34503323893,4364.71885698559,4319.0942963546,4364.02138951415,4364.02138951415
Nasdaq US Large Cap Pharmaceuticals and Biotechnology TR Index,I:NQUSL201030T,-7.05,-0.15,4652.95333094428,4694.22410561697,4645.1552149645,4690.71372797608,4690.71372797608
Nasdaq US Large Cap Health Care NTR Index,I:NQUSL20N,-7.83,-0.173,4500.20992347986,4525.67616187308,4491.01677107797,4524.37599503431,4524.37599503431
Nasdaq US Large Cap Health Care TR Index,I:NQUSL20T,-8.28,-0.173,4762.4441722434,4789.3943680536,4752.71532051752,4788.01342924628,4788.01342924628
