,Date,Aquila Investment Management ,Alger Funds,Sentinel Asset Management,EquiTrust Life Insurance Company,Timothy Plan,Natixis Asset Management,Advanced Asset Management,Madison Mosaic,Direxion Funds,Semper Capital Management,"Scout Investments, Inc.",Selected Funds,Saratoga Capital  Management,Value Line,TCW Investment Management,Bishop Street Capital,Old Mutual Capital,JNF Advisors Inc,RMB Asset Management,Pyxis Funds,Ambassador Funds,Madison Investment,Nicholas Funds,Trust for Credit Unions,Russell,TCG Financial Services,Weitz Investment Management,US Global Investors,Milestone,Eaton Vance,OneAmerica Funds,Shelton Capital Management,Forward Funds,Alpine,Pacific Capital Investments,Performance Funds,Ohio National Investments,Sun Life Financial,First Investors Management,Macquarie,Harbor,Securian Financial,RS Funds,Penn Mutual Life,Sterling Capital,Mutual of America,ProFunds,Homestead,Davis Funds,Hancock Horizon,Pacific Life,Calvert,RBB Fund,State Farm,Williams Capital Management,CLS AdvisorOne,Miles Capital,Meeder Funds,Pioneer Investments,Victory Capital Management,Touchstone,GE Asset Management,Paydenfunds,Northwestern Mutual,Valic,William Blair,Huntington,SunAmerica,Virtus,Mass Mutual,Hartford Mutual Funds,Lord Abbett,Allianz,Glenmede,Fifth Third,Guggenheim Investments,Lincoln National,Highmark,Great-West Funds,Plan Investment Fund,American Beacon,PIMCO,Janus,AXA Equitable,Bank of New York Mellon,GuideStone Funds,MainStay Funds,Ivy Funds,Transamerica,Voya,Thrivent Financial,Gabelli Funds,Brown Brothers Harriman,Principal Funds,Putnam,Mount Vernon,Nationwide,Cavanal Hill,Reich & Tang,Public Financial Management,John Hancock,BMO Funds,TD Asset Management,Jackson National,CNI Charter,American Century,PNC Investments,MFS Investment,Oppenheimer,USAA,Wilmington Funds,AllianceBernstein,TIAA-CREF,SEI Investments,Columbia,Royal Bank of Canada,Dimensional,Franklin Templeton,Bank of America,HSBC,Prudential,DWS Investments,T. Rowe Price,UBS,First American,American Funds,Invesco,Legg Mason,Northern Trust Funds,State Street,Allspring Funds,Morgan Stanley,Schwab,Dreyfus,Goldman Sachs,Federated,Blackrock,JP Morgan,Vanguard,Fidelity
138,07-31-2022,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5867750.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33302543.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89667693.52,231479690.46,0.0,178697658.85,0.0,205816013.01,37229892.36,200668572.25,105255052.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690351045.96,299348503.42,0.0,0.0,156165522.97,432499288.61,527722477.71,0.0,0.0,0.0,0.0,0.0,404973105.12,0.0,751364160.29,504039444.68,0.0,0.0,414515305.55,1259443323.56,0.0,616735724.0,1598608239.01,652183528.89,1318093111.97,1625840273.53,1615777748.25,798955242.6,1673024921.74,2457211227.64,0.0,1461623824.18,1700859392.0,1592829995.87,2425258931.61,4946415345.65,4736012506.29,1071526136.55,0.0,3027808233.46,3106042166.12,0.0,0.0,5898263499.77,0.0,0.0,7254348294.32,4279245644.58,4595332069.81,0.0,8271111632.08,0.0,2815407116.19,9746646612.48,14675256016.84,10046276279.4,12545785808.5,17681807294.56,10117492274.02,12284786806.59,12389268712.09,0.0,62928687511.75,22043464887.03,35569252050.3,48099385933.73,48180133284.21,115355257324.6,219264203660.06,115985714507.06,48039557467.18,156893724100.48,186179614108.95,152770342830.43,273636153425.84,174929011096.79,245070056628.38,398614324545.12,329127685075.46,493748190846.99,426849471184.78,460977262985.69,907204563168.5
137,06-30-2022,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5826561.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33940265.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89715186.42,231298841.35,0.0,172285869.74,0.0,209396767.18,37948558.68,203404758.97,115240081.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711027516.33,301920302.42,0.0,0.0,153614517.45,443847470.47,524948600.9,14378084.84,0.0,0.0,0.0,0.0,401646769.07,0.0,766676746.11,513659949.46,0.0,0.0,480617092.14,1238660550.89,0.0,610108294.5,1463023418.95,681669257.69,1497341054.41,1635484482.34,1747908482.25,662175677.65,1618533269.69,2400185669.85,372678534.91,1466550128.13,1563664360.6,1635431684.08,1834103395.64,3946883911.7,4923620944.62,1061632739.05,0.0,3025561974.9,3109808783.47,0.0,0.0,5049431749.67,0.0,0.0,7215391455.72,4519932130.78,4568773720.28,0.0,8861567503.48,0.0,2904849766.94,9226783408.01,13263734536.1,9947516423.7,14992994164.05,16811737065.1,11407158010.02,12389330974.83,10985268967.74,0.0,55116436386.42,19225388252.2,16760120766.88,43799833808.23,43317477323.22,117543061508.93,198680953624.11,107686482349.21,44455033243.93,165178630117.12,174107000763.38,152316553994.79,306465127910.73,160024231357.95,233626329685.99,379141045430.0,328390877362.29,496607143321.28,443827928265.44,454736707644.61,917718429931.22
136,05-31-2022,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5855282.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32151054.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88827370.88,231200234.58,0.0,173762170.18,0.0,194694598.42,38776955.76,200999963.71,108373850.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619989221.79,290838926.56,0.0,0.0,148027312.0,421065876.16,516534323.13,20502486.97,0.0,0.0,0.0,0.0,373590950.25,0.0,792437678.57,491797682.8,0.0,0.0,499104194.52,1155725637.5,0.0,595136654.92,1671987689.77,674622286.79,1245205512.17,1622922637.38,1569199311.0,645640446.23,1630263690.46,2424266192.55,406849284.34,1481068587.82,1739220201.4,1709007370.37,1917514772.28,4667625750.51,4900570994.4,1041145278.03,0.0,2935011540.21,3176115692.28,0.0,0.0,5259637019.61,0.0,0.0,7006736548.47,4652852611.45,4446672438.56,0.0,8964484360.25,0.0,2871924778.51,9017869831.78,12458629097.4,9969226874.25,15006048004.4,17855874214.65,12425673502.06,14180555632.0,11662879111.36,0.0,45024504241.24,19413047817.79,29190377466.67,44694151827.67,42113813540.66,119944371196.12,189991749316.56,93137823249.42,45669136363.35,167241350347.98,173724944637.64,163312693077.99,281605484615.25,147626450154.48,231119457360.36,362660480536.26,306717382948.42,514927094957.01,463555502626.43,459569545880.83,909717831330.83
135,04-30-2022,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5547607.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31570107.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89044689.54,192773688.65,0.0,171672947.82,0.0,187756186.18,37084902.08,202982232.08,102022483.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583415017.01,288587255.51,0.0,0.0,145998385.85,558703920.56,511499919.24,669673643.93,0.0,0.0,0.0,0.0,392711774.73,0.0,746963149.99,482013661.27,0.0,0.0,445181065.8,1112140574.56,0.0,884036342.25,1198643870.92,713076579.06,1238433741.58,1543526417.37,1378658585.0,649427288.06,1651062319.06,2491917549.09,417814745.41,1441862808.03,1550510038.09,1690445857.18,1998242263.06,4183065875.0,5450962121.88,1024819393.78,0.0,2804449451.63,3025589012.5,0.0,0.0,5418172126.47,0.0,0.0,7738626780.91,4593986280.34,4569525500.2,0.0,9392760376.65,0.0,2819228605.72,8715020346.42,12390610172.02,10110071879.2,15427869235.46,18703428753.55,15260085457.02,13682810215.57,10952298817.37,0.0,37152499563.02,19508510613.67,37025232500.49,50107360136.18,42136135095.77,122502765370.36,178431184470.63,124781523606.8,49939856786.61,166232787286.13,166399115657.87,172507243396.16,274561453692.0,143813877912.14,232022318755.67,402165355417.68,307613450519.17,502555127950.64,465694279597.62,465772194934.64,884940654747.42
134,03-31-2022,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385152.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31781801.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86388971.69,196009993.84,0.0,163725089.71,0.0,190852253.44,38422579.16,193795729.75,136638584.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641736310.63,290233831.11,0.0,0.0,143333014.03,808597423.26,511075644.52,646015870.35,0.0,0.0,0.0,0.0,421058392.91,0.0,654471326.8,535142161.48,0.0,0.0,436427716.85,1116477211.25,0.0,901626059.75,1230667199.77,905705499.17,1252088032.23,1550316750.87,1632601741.7,718427855.03,1532651905.08,2504800329.55,443231818.32,1442514759.12,1164137050.0,1435126284.55,1938134707.22,5208562351.7,5588872008.59,1035103954.11,0.0,2699891338.56,2931334027.41,0.0,0.0,4973596264.97,0.0,0.0,7624191965.47,5027412612.75,4396778161.42,0.0,9740493444.96,0.0,2824368692.86,9267431706.31,13142686622.39,9954677860.39,12551484716.16,18862135627.37,19342563736.72,14866975992.23,12522686044.24,0.0,36777694125.54,20281658520.66,40236846238.47,48855242900.24,43014358858.36,128533110815.1,173524656961.9,109986427419.88,47292678864.77,188359131839.12,165501059338.79,178456097278.51,276355228255.18,143759309740.15,238243304502.22,384046831508.29,311441098417.97,515859591702.61,452315574323.64,464488353193.72,933045127630.13
133,02-28-2022,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5409464.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32689050.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86543716.21,199403995.3,0.0,163308793.73,0.0,199497084.07,36944245.48,199374362.36,126111997.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707331263.57,282162783.01,0.0,0.0,146396590.36,464103145.56,507052529.43,650867234.87,0.0,0.0,0.0,0.0,393960176.5,0.0,649667494.2,487502390.8,0.0,0.0,462732822.28,1186282629.72,0.0,637583950.75,1087305691.42,755943235.99,1263834898.48,1528389741.76,1477088295.5,803312244.04,1609447020.92,2439145455.06,476830362.05,1431986732.85,1486879769.05,1736536677.8,1633842322.86,5000790395.08,5106139745.46,1030591308.42,0.0,2724473516.47,3026575759.98,0.0,0.0,5013764128.86,0.0,0.0,7193154611.87,5048222679.28,4806740340.06,0.0,10283025106.3,0.0,2847009247.36,10031015630.95,12718265627.75,10042399656.15,16026607084.64,18189018801.09,22424269390.96,13626607336.89,12724157154.29,0.0,36438622990.9,20305205279.49,38379480029.33,52946941572.87,45154107031.78,126592610461.56,151497504736.96,104984212888.8,50203544815.93,198155997949.57,153230611478.17,176146824156.06,300247951964.22,145475179529.76,245043147879.54,401301724215.89,322643423628.95,534502915124.73,449651885684.99,457071984948.37,933914334456.47
132,01-31-2022,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5473785.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34392696.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86269688.82,197456121.86,0.0,162402895.26,0.0,180109403.39,33146944.09,198975037.27,134244445.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711777594.16,272377522.68,0.0,0.0,143771824.53,461508035.85,511983550.96,653828535.87,0.0,0.0,0.0,0.0,395850019.41,0.0,500916007.84,486488883.38,0.0,0.0,467104107.37,1177073191.59,0.0,635443017.8,1184277159.77,709953046.16,1318984569.59,1497418841.91,1487169945.9,804887399.84,1627877958.65,2264900847.1,490023358.69,1430804858.14,1711469492.29,1490885222.59,1751446459.55,5209943674.0,5247138297.99,1016855341.07,0.0,2679504996.12,3202695006.81,0.0,0.0,4547487204.01,4185637486.28,0.0,6553303989.17,5008510576.8,5078980056.35,0.0,11129555325.09,0.0,2854929112.37,10527789198.01,12911346743.01,10190607786.01,12674091544.65,17714176050.97,22507622599.29,11711562510.57,12076784835.21,0.0,37569994169.55,16421606553.36,36995521076.6,55408696553.86,48173128118.81,134393810542.38,143550866404.72,101138640885.4,53620344781.5,204320762858.33,150627662663.06,184839852736.4,286863854373.19,145676979372.54,248603274596.29,378608014995.64,330901261812.88,518622464554.7,461445097379.42,463094565748.67,928609273549.63
131,12-31-2021,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5778482.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34998507.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90399244.4,197562522.45,0.0,161769824.31,0.0,181189818.83,48329489.44,188621256.8,132238297.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603906932.55,270925844.09,0.0,0.0,145472378.36,462045679.18,504811871.18,643258949.14,0.0,0.0,0.0,0.0,378166991.76,0.0,534515847.61,555929477.34,0.0,0.0,294010797.29,1072498753.26,0.0,614477598.4,1184687261.07,777429515.24,1235747707.62,1460274265.3,1512067588.1,797327657.82,1642970066.36,2246046301.55,508663066.06,1341080271.78,1570721217.0,1362374578.59,1864067979.62,5544910912.25,4757603317.99,1008615288.54,0.0,2532787714.21,3524753729.09,0.0,0.0,4229662717.12,4247113437.77,0.0,6290304531.99,5009970267.75,4620462593.23,0.0,9456667874.12,0.0,2698349018.18,10032357063.58,12905316018.9,9907587024.5,13129496266.91,18510553402.25,23346381385.36,11641329945.61,13389742223.99,0.0,37372761569.86,16224226062.32,40056407424.4,53238892802.47,50633179974.04,132826421984.81,131849716000.15,97543176667.09,53653764505.39,215706683645.19,158029059299.18,188192620164.67,304477396671.8,146977735493.56,253635108258.8,382191465642.08,346672231719.33,568487499215.45,475857232711.7,466178233215.82,917459727429.92
130,11-30-2021,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5768963.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36598275.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85197315.91,201416438.1,0.0,162159075.54,0.0,178684107.41,49061991.83,185765937.4,141088187.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628120478.64,273663379.73,0.0,0.0,133460984.26,486843119.01,544890725.48,654490668.97,0.0,0.0,0.0,0.0,415817253.03,0.0,527349292.22,613843559.58,0.0,0.0,354457433.14,1114096628.95,0.0,553473050.0,1254828303.24,659922925.37,1348050530.93,1473773827.25,1521189966.1,639417729.6,1854702788.26,2412868260.25,534329830.22,1481397432.03,1568186065.63,1625601585.88,1721192048.28,4399887888.95,4342848652.07,1011883287.3,0.0,2623856489.98,2974633257.17,0.0,1759930434.9,4116934624.71,4278039158.55,0.0,6143224381.54,5888766000.03,5177583832.65,0.0,10809439245.59,0.0,2868111214.33,9774436208.31,14361572379.15,10048066938.32,13010468436.15,17944005334.12,20629296173.08,12614915559.69,12161156351.99,0.0,37543019804.7,16974827140.84,39915003806.11,56037832917.57,50224862738.1,131521572517.51,136183217144.89,89332738916.46,53056896229.52,193404695426.34,148046331729.11,193390520846.64,301689865924.76,141819713606.9,255767783448.14,388060704983.11,330035611819.07,531762912439.18,466331512591.13,465831298483.23,915182705327.76
129,10-31-2021,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5881983.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37196904.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84696663.47,189626299.16,0.0,170010771.32,0.0,181718883.03,40204437.94,192429040.53,140147311.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514938769.3,312987104.72,0.0,0.0,133242535.24,510004346.83,514109643.23,659246860.22,0.0,0.0,0.0,0.0,433122699.73,0.0,532679660.65,510063728.02,0.0,0.0,338589550.49,1027289686.54,0.0,559950750.0,1243133033.65,831008787.32,1190744532.7,1487995254.35,1459889679.0,671575541.26,1791630953.98,3597320847.09,579848064.87,1410392956.47,1524906739.75,1449327100.5,1720526951.84,4154834222.5,4370089711.79,1013069262.64,0.0,2540781383.5,2983779086.96,0.0,1669089358.33,3064779135.52,4402745829.08,0.0,6685985734.81,5088412116.44,5366537466.7,0.0,10740453992.21,0.0,2895859483.11,9862619999.76,14079836218.57,10115787298.72,12090481873.5,20072494449.75,20494326591.49,11295401723.36,13392123974.85,0.0,39148870401.46,18035666117.37,36090467292.22,56370864476.96,51328649188.99,123277796497.38,135030490602.59,94328612707.68,50019951127.63,188159939452.97,156326959441.19,194903117144.16,295277844999.43,145902831513.93,234538216721.58,383697190655.97,330296507553.39,508264508823.05,455656512496.42,470527504476.19,903871603918.49
128,09-30-2021,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5832994.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37998387.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86896948.07,214672361.85,0.0,165509723.14,0.0,162542477.46,44943908.03,191978307.4,147568465.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402520971.39,286835715.03,0.0,0.0,135703212.06,449484315.59,500250039.04,640166384.13,0.0,0.0,0.0,0.0,427127027.43,0.0,555904291.97,510096380.77,0.0,0.0,361576982.02,998892608.26,0.0,517381153.09,1121101541.21,913305196.21,1236654443.1,1496888383.33,1071573966.26,674747918.53,1681776307.93,2737401246.32,638254372.46,1620784645.21,1500812323.21,1398152654.95,1693175206.77,3494857859.35,4925000543.95,1021855285.31,0.0,2505810989.26,2889061188.48,0.0,1909743469.97,3112380667.13,4226120131.02,0.0,6710980162.3,4768680305.92,5089233668.28,0.0,9690917169.96,0.0,2913488833.28,9840644132.93,12983295135.0,10247140519.92,11883924619.51,18532952013.41,19747157811.86,10556597887.89,13804003901.64,0.0,36514179125.29,17928166607.36,38338754471.89,54183546434.88,50108420326.11,126568905362.4,137461271922.25,92499313513.47,48453019303.65,180666764382.8,146683869843.91,193218283204.67,280226839976.7,143319129312.82,226606271638.06,371197028899.5,327387846278.98,519358966344.74,455822169717.31,469669730775.98,898367849663.71
127,08-31-2021,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5999979.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36698286.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89296850.8,189749461.95,0.0,161126324.61,0.0,159260118.77,49740056.15,180030855.2,141044401.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360053313.16,287234008.69,0.0,0.0,133935410.72,407078932.15,526577822.32,594298054.94,0.0,0.0,0.0,0.0,524491017.18,0.0,579830761.77,521524500.33,0.0,0.0,390388565.23,979276383.74,0.0,1036060586.35,1215927469.44,861927030.52,1221746597.74,1496821274.55,1716655348.96,691160682.58,1791316056.95,2512180544.85,706765951.16,1427572727.17,1730931581.6,1492527360.58,1811496484.34,3489814577.7,4553883442.97,1022580842.76,0.0,2529315280.31,2835258550.67,0.0,1651642645.39,3032712716.91,4324289457.24,0.0,6284162348.64,5065792850.43,5050824940.05,0.0,9683929276.36,0.0,2826972042.53,9789683624.31,14978390752.49,10303347772.0,11677435736.66,19653984565.65,19011437583.43,9169804622.35,11910117378.33,0.0,37543409776.91,17432567245.5,37087413432.32,53991128132.7,50601291517.66,125500802093.41,134375869840.48,91357925011.79,52443449985.05,183196429091.11,149642030453.33,199572155805.44,286985648645.16,144853871681.11,235137399708.09,372284706445.03,321440887593.43,508017235064.28,472738223627.99,464744728041.74,903350240421.45
126,07-31-2021,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6550910.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36397918.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88296306.85,193104351.83,0.0,165429991.22,0.0,158352205.35,47717176.87,188685430.81,133488256.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351100602.86,287767597.4,0.0,0.0,137862375.68,383140261.14,530305215.56,577290660.09,0.0,0.0,0.0,0.0,521468769.84,0.0,594290232.7,496825955.99,0.0,0.0,338438295.21,983696521.96,0.0,1048974848.81,1464039442.66,677387130.01,1296004263.11,1504219387.21,1605079638.5,737941729.82,1704845932.89,2430787561.97,972761149.88,1427226365.79,1768600429.15,1370050778.86,1761517459.55,3419858916.45,4261950523.94,1028431023.94,0.0,2561326185.17,2847892979.37,0.0,1541743843.93,3051180592.06,4645972332.09,0.0,6230949486.57,4970730000.4,4930383848.34,0.0,9507502554.36,0.0,2965362668.07,9574956990.09,15093677222.81,10267698514.45,12152255549.75,20529146274.64,17673858631.1,8770475442.27,11891022565.68,0.0,36998664665.57,19003541927.12,36057206825.99,51997555417.51,51425418511.09,124277505358.3,133618462382.33,83879858863.18,52642958137.69,174722138112.5,149673989521.46,203840616842.51,280278823280.25,145293280235.51,230723444313.72,355741080923.53,331899007125.52,511607288910.0,459292027247.55,473351346670.45,886946696551.76
125,06-30-2021,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6110105.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36398399.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90478673.72,191186375.23,0.0,169688082.68,0.0,158286671.72,38458801.33,184186239.77,137640434.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315895540.51,288826073.91,0.0,0.0,141331310.33,383009168.77,553175506.5,586495288.99,0.0,0.0,46977400.1,0.0,521312223.75,0.0,599865277.8,515186479.27,0.0,0.0,323370056.71,957911693.53,0.0,1135430733.11,1308388207.56,846982057.95,1477446055.83,1515211161.18,1690895384.3,881327237.89,1840640170.49,2553787456.21,1696242563.94,1524134643.75,1629537609.7,1415766189.92,1621301613.24,3479836167.3,4469916421.2,1039266178.57,0.0,2482128481.66,3214331298.17,0.0,1693512136.98,3084071737.02,4706666113.42,0.0,6495170081.88,5255271640.45,4924444416.65,0.0,10209032363.26,0.0,2958662123.4,9667839118.49,14410148409.14,10410427240.2,11678940653.52,18830723919.06,18041475236.47,10583669925.51,11806805389.52,0.0,37732543086.48,20202395674.26,35811063368.77,49948772532.38,51736169332.42,132812897990.37,139487900887.18,86104743251.44,53270053191.82,177943390614.38,156653911031.53,201260068934.01,280566307877.59,147998138003.26,224594985209.38,369454251909.8,336681625490.4,536859484107.25,485199747432.67,482867086693.29,906270982498.47
124,05-31-2021,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6078870.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38599724.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92345515.44,193486642.76,0.0,170631014.82,0.0,161499169.89,39228312.5,181635314.52,126705795.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316081965.07,285285626.02,0.0,0.0,138694788.25,376282384.35,565626696.42,574937447.8,0.0,0.0,200418130.84,0.0,499549798.75,0.0,522164308.8,485509977.9,0.0,0.0,360702992.21,1014803790.61,0.0,1124886165.04,1282075238.54,865541925.43,1438482484.6,1533731216.82,1613972479.8,992748191.11,1825793995.43,2478139296.48,1729616209.61,1507775064.17,1538818403.15,1537969917.5,1608416491.99,3594955992.65,4520490315.7,1052121683.19,0.0,2438264117.76,3001353152.3,0.0,1571376533.42,3143986163.97,4661514669.48,0.0,6370471125.74,5159279463.45,4899273647.29,0.0,10657226710.66,0.0,3037793689.69,9819251604.75,13327114812.47,10790838447.36,12550469172.48,19548230794.27,19096582358.76,12019072012.75,12409208995.58,0.0,41094273220.07,19973780600.04,32750924747.11,49806914993.45,61350807944.58,136093509807.63,147355998996.71,87298709456.06,52011136243.59,181043033101.26,154550168921.15,212472011147.44,267154548666.05,153545276636.12,232494717853.03,363179904300.81,335972911120.13,539999389189.92,467962665608.37,488746852383.31,882011745884.8
123,04-30-2021,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6068154.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39199616.24,0.0,0.0,0.0,0.0,0.0,93424.56,0.0,0.0,88012291.45,194419929.69,0.0,157911954.79,0.0,132512960.15,42094777.78,172869444.24,123553167.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317031077.66,289016227.91,0.0,0.0,144582484.39,349157280.9,600494478.61,576086832.33,0.0,0.0,209385006.37,0.0,528810870.59,0.0,544589855.03,534069039.96,0.0,0.0,325141127.14,1050372875.42,0.0,1134997990.5,1490239425.3,849789039.8,1489886763.15,1535961227.93,1706059635.2,1086071966.45,1800716051.92,2481486192.46,1760724765.11,1610878763.35,1687028825.45,1462480725.58,1659580895.49,3519946303.6,5088875585.79,1061614730.46,0.0,2431339363.44,2963509529.92,0.0,1677794906.35,3218503387.2,4839453664.17,0.0,6059989334.53,4700852431.26,4943354082.62,0.0,10649038998.58,0.0,3068650902.79,10205153473.91,13690122505.07,11106327484.94,12003297779.13,20007195517.88,14778137149.6,12335348420.67,11482559261.02,0.0,42478367556.23,20707113486.44,34568959966.94,52052041279.02,61188871183.63,139895220596.78,153605319211.21,80017729235.68,48936726677.3,168174057125.06,152549753914.29,198294353326.26,260649330737.96,154090224783.36,223594456775.0,362978302112.88,344280539665.96,548137510661.54,452548335784.88,493944054212.22,896208148437.58
