,Ticker,Timespan,Bearish_MACD_Result,Bullish_MACD_Result,Bearish_RSI_Result,Bullish_RSI_Result
2478,CHWY,minute,False,False,True,True
2479,CHWY,hour,False,False,False,False
2480,CHWY,day,False,False,False,False
2481,CHWY,week,False,False,False,False
2482,CHWY,month,False,False,False,False
2483,CHWY,quarter,,,False,False
2484,CHWY,year,,,,
2485,SPWR,minute,False,False,False,False
2486,SPWR,hour,True,False,False,False
2487,SPWR,day,False,False,False,False
2488,SPWR,week,False,False,False,False
2489,SPWR,month,False,False,False,False
2490,SPWR,quarter,False,False,False,False
2491,SPWR,year,,,False,False
2492,VZ,minute,False,False,False,False
2493,VZ,hour,True,False,False,False
2494,VZ,day,False,False,False,False
2495,VZ,week,False,False,False,False
2496,VZ,month,False,False,False,False
2497,VZ,quarter,False,False,False,False
2498,VZ,year,,,False,False
2499,GDXJ,minute,False,False,False,False
2500,GDXJ,hour,False,False,False,False
2501,GDXJ,day,False,False,False,False
2502,GDXJ,week,False,False,False,False
2503,GDXJ,month,False,False,False,False
2504,GDXJ,quarter,False,False,False,False
2505,GDXJ,year,,,False,False
2506,TXN,minute,False,False,False,False
2507,TXN,hour,True,False,False,False
2508,TXN,day,False,False,False,False
2509,TXN,week,False,False,False,False
2510,TXN,month,False,False,False,False
2511,TXN,quarter,False,False,False,False
2512,TXN,year,,,True,True
2513,HTZ,minute,False,False,True,True
2514,HTZ,hour,False,False,False,False
2515,HTZ,day,False,False,False,False
2516,HTZ,week,False,False,False,False
2517,HTZ,month,False,False,False,False
2518,HTZ,quarter,False,False,False,False
2519,HTZ,year,,,False,False
2520,VLO,minute,False,False,True,True
2521,VLO,hour,False,False,True,True
2522,VLO,day,False,False,True,True
2523,VLO,week,False,False,False,False
2524,VLO,month,False,False,False,False
2525,VLO,quarter,False,False,False,False
2526,VLO,year,,,True,True
2527,WMT,minute,False,False,False,False
2528,WMT,hour,True,False,False,False
2529,WMT,day,False,False,False,False
2530,WMT,week,False,False,False,False
2531,WMT,month,False,False,False,False
2532,WMT,quarter,False,False,True,True
2533,WMT,year,,,True,True
2534,KHC,minute,False,False,False,False
2535,KHC,hour,False,False,False,False
2536,KHC,day,False,False,False,False
2537,KHC,week,False,False,False,False
2538,KHC,month,False,False,False,False
2539,KHC,quarter,False,False,False,False
2540,KHC,year,,,,
2541,EWY,minute,False,False,True,True
2542,EWY,hour,False,False,False,False
2543,EWY,day,False,False,False,False
2544,EWY,week,False,False,False,False
2545,EWY,month,False,False,False,False
2546,EWY,quarter,False,False,False,False
2547,EWY,year,,,False,False
2548,NVAX,minute,False,False,False,False
2549,NVAX,hour,True,False,False,False
2550,NVAX,day,False,False,False,False
2551,NVAX,week,False,False,False,False
2552,NVAX,month,False,False,False,False
2553,NVAX,quarter,False,False,False,False
2554,NVAX,year,,,False,False
2555,ULTA,minute,False,False,True,True
2556,ULTA,hour,False,False,False,False
2557,ULTA,day,False,False,False,False
2558,ULTA,week,False,False,False,False
2559,ULTA,month,False,False,False,False
2560,ULTA,quarter,False,False,False,False
2561,ULTA,year,,,True,True
2562,QS,minute,False,False,False,False
2563,QS,hour,False,False,True,True
2564,QS,day,False,False,True,True
2565,QS,week,False,False,True,True
2566,QS,month,False,False,False,False
2567,QS,quarter,,,,
2568,QS,year,,,,
2569,NFLX,minute,False,False,True,True
2570,NFLX,hour,False,False,False,False
2571,NFLX,day,False,False,False,False
2572,NFLX,week,False,False,False,False
2573,NFLX,month,False,False,False,False
2574,NFLX,quarter,False,False,False,False
2575,NFLX,year,,,False,False
2576,COST,minute,False,False,False,False
2577,COST,hour,False,False,False,False
2578,COST,day,False,False,True,True
2579,COST,week,False,False,False,False
2580,COST,month,False,False,False,False
2581,COST,quarter,False,False,True,True
2582,COST,year,,,True,True
2583,MDB,minute,False,False,True,True
2584,MDB,hour,False,False,False,False
2585,MDB,day,False,False,False,False
2586,MDB,week,False,False,True,True
2587,MDB,month,False,False,False,False
2588,MDB,quarter,,,False,False
2589,MDB,year,,,,
2590,SNDL,minute,False,False,False,False
2591,SNDL,hour,False,False,False,False
2592,SNDL,day,False,False,False,False
2593,SNDL,week,False,False,False,False
2594,SNDL,month,False,False,False,False
2595,SNDL,quarter,,,False,False
2596,SNDL,year,,,,
2597,MXL,minute,False,False,True,True
2598,MXL,hour,False,False,False,False
2599,MXL,day,False,False,False,False
2600,MXL,week,False,False,False,False
2601,MXL,month,False,False,False,False
2602,MXL,quarter,False,False,False,False
2603,MXL,year,,,False,False
2604,DLR,minute,False,False,False,False
2605,DLR,hour,False,False,False,False
2606,DLR,day,False,False,False,False
2607,DLR,week,False,False,False,False
2608,DLR,month,False,False,False,False
2609,DLR,quarter,False,False,False,False
2610,DLR,year,,,False,False
2611,RUN,minute,False,False,False,False
2612,RUN,hour,False,False,False,False
2613,RUN,day,False,False,False,False
2614,RUN,week,False,False,False,False
2615,RUN,month,False,False,False,False
2616,RUN,quarter,False,False,False,False
2617,RUN,year,,,False,False
2618,BTU,minute,False,False,True,True
2619,BTU,hour,False,False,False,False
2620,BTU,day,False,False,False,False
2621,BTU,week,False,False,False,False
2622,BTU,month,False,False,False,False
2623,BTU,quarter,False,False,False,False
2624,BTU,year,,,False,False
2625,EBIX,minute,False,False,False,False
2626,EBIX,hour,False,False,False,False
2627,EBIX,day,False,False,False,False
2628,EBIX,week,False,False,True,True
2629,EBIX,month,False,False,False,False
2630,EBIX,quarter,False,False,False,False
2631,EBIX,year,,,False,False
2632,GOOGL,minute,False,False,True,True
2633,GOOGL,hour,True,False,False,False
2634,GOOGL,day,False,False,True,True
2635,GOOGL,week,False,False,False,False
2636,GOOGL,month,False,False,False,False
2637,GOOGL,quarter,False,False,False,False
2638,GOOGL,year,,,,
2639,SMG,minute,False,True,False,False
2640,SMG,hour,False,False,False,False
2641,SMG,day,False,False,False,False
2642,SMG,week,False,False,False,False
2643,SMG,month,False,False,False,False
2644,SMG,quarter,False,False,False,False
2645,SMG,year,,,False,False
2646,JBLU,minute,False,False,False,False
2647,JBLU,hour,True,False,False,False
2648,JBLU,day,False,False,False,False
2649,JBLU,week,False,False,False,False
2650,JBLU,month,False,False,False,False
2651,JBLU,quarter,False,False,False,False
2652,JBLU,year,,,False,False
2653,PATH,minute,False,False,True,True
2654,PATH,hour,True,False,False,False
2655,PATH,day,False,False,False,False
2656,PATH,week,False,False,False,False
2657,PATH,month,False,False,False,False
2658,PATH,quarter,False,False,False,False
2659,PATH,year,,,False,False
2660,BHC,minute,False,False,False,False
2661,BHC,hour,False,False,False,False
2662,BHC,day,True,False,True,True
2663,BHC,week,False,False,False,False
2664,BHC,month,False,False,False,False
2665,BHC,quarter,,,False,False
2666,BHC,year,,,,
2667,C,minute,False,False,True,True
2668,C,hour,False,True,False,False
2669,C,day,False,False,False,False
2670,C,week,False,False,False,False
2671,C,month,False,False,False,False
2672,C,quarter,False,False,False,False
2673,C,year,,,False,False
2674,PACW,minute,False,False,False,False
2675,PACW,hour,True,False,False,False
2676,PACW,day,True,False,False,False
2677,PACW,week,False,False,False,False
2678,PACW,month,False,False,False,False
2679,PACW,quarter,False,False,False,False
2680,PACW,year,,,False,False
2681,IONQ,minute,False,False,False,False
2682,IONQ,hour,False,False,True,True
2683,IONQ,day,False,False,True,True
2684,IONQ,week,False,False,True,True
2685,IONQ,month,,,False,False
2686,IONQ,quarter,,,,
2687,IONQ,year,,,,
2688,SMCI,minute,False,False,True,True
2689,SMCI,hour,False,False,False,False
2690,SMCI,day,False,False,True,True
2691,SMCI,week,False,False,True,True
2692,SMCI,month,False,False,True,True
2693,SMCI,quarter,False,False,True,True
2694,SMCI,year,,,True,True
2695,ET,minute,False,False,False,False
2696,ET,hour,False,False,False,False
2697,ET,day,True,False,False,False
2698,ET,week,False,False,False,False
2699,ET,month,False,False,False,False
2700,ET,quarter,False,False,False,False
2701,ET,year,,,True,True
2702,ORCL,minute,False,False,True,True
2703,ORCL,hour,False,True,False,False
2704,ORCL,day,False,False,False,False
2705,ORCL,week,False,False,False,False
2706,ORCL,month,False,False,True,True
2707,ORCL,quarter,False,False,True,True
2708,ORCL,year,,,True,True
2709,URI,minute,False,False,False,False
2710,URI,hour,False,False,False,False
2711,URI,day,False,False,False,False
2712,URI,week,False,False,False,False
2713,URI,month,False,False,False,False
2714,URI,quarter,False,False,True,True
2715,URI,year,,,True,True
2716,NYCB,minute,False,False,False,False
2717,NYCB,hour,False,False,False,False
2718,NYCB,day,False,False,True,True
2719,NYCB,week,False,False,True,True
2720,NYCB,month,False,False,False,False
2721,NYCB,quarter,False,False,False,False
2722,NYCB,year,,,,
2723,SHOP,minute,False,False,False,False
2724,SHOP,hour,False,False,False,False
2725,SHOP,day,False,False,False,False
2726,SHOP,week,False,False,False,False
2727,SHOP,month,False,False,False,False
2728,SHOP,quarter,False,False,False,False
2729,SHOP,year,,,False,False
2730,NEXT,minute,False,False,False,False
2731,NEXT,hour,True,False,False,False
2732,NEXT,day,False,False,False,False
2733,NEXT,week,False,False,False,False
2734,NEXT,month,False,False,False,False
2735,NEXT,quarter,False,False,False,False
2736,NEXT,year,,,False,False
2737,KMI,minute,False,False,True,True
2738,KMI,hour,False,False,False,False
2739,KMI,day,True,False,False,False
2740,KMI,week,False,False,False,False
2741,KMI,month,False,False,False,False
2742,KMI,quarter,False,False,False,False
2743,KMI,year,,,False,False
2744,ISEE,minute,False,False,True,True
2745,ISEE,hour,False,False,False,False
2746,ISEE,day,False,True,True,True
2747,ISEE,week,False,False,True,True
2748,ISEE,month,False,False,True,True
2749,ISEE,quarter,,,True,True
2750,ISEE,year,,,,
2751,AIV,minute,False,False,False,False
2752,AIV,hour,False,False,False,False
2753,AIV,day,False,False,False,False
2754,AIV,week,False,False,False,False
2755,AIV,month,False,False,False,False
2756,AIV,quarter,False,False,False,False
2757,AIV,year,,,False,False
2758,CAMT,minute,False,True,False,False
2759,CAMT,hour,False,False,False,False
2760,CAMT,day,False,False,True,True
2761,CAMT,week,False,False,True,True
2762,CAMT,month,False,False,True,True
2763,CAMT,quarter,False,False,True,True
2764,CAMT,year,,,True,True
2765,SIMO,minute,False,False,False,False
2766,SIMO,hour,False,False,False,False
2767,SIMO,day,False,False,False,False
2768,SIMO,week,False,False,False,False
2769,SIMO,month,False,False,False,False
2770,SIMO,quarter,False,False,False,False
2771,SIMO,year,,,False,False
2772,AAPL,minute,False,False,False,False
2773,AAPL,hour,True,False,False,False
2774,AAPL,day,False,False,False,False
2775,AAPL,week,False,False,True,True
2776,AAPL,month,False,False,False,False
2777,AAPL,quarter,False,False,True,True
2778,AAPL,year,,,True,True
2779,WMB,minute,False,False,True,True
2780,WMB,hour,False,False,False,False
2781,WMB,day,False,False,True,True
2782,WMB,week,False,False,False,False
2783,WMB,month,False,False,False,False
2784,WMB,quarter,False,False,False,False
2785,WMB,year,,,False,False
2786,EBAY,minute,False,False,False,False
2787,EBAY,hour,False,False,False,False
2788,EBAY,day,False,False,False,False
2789,EBAY,week,False,False,False,False
2790,EBAY,month,False,False,False,False
2791,EBAY,quarter,False,False,False,False
2792,EBAY,year,,,False,False
2793,UAL,minute,False,False,True,True
2794,UAL,hour,False,False,False,False
2795,UAL,day,False,False,False,False
2796,UAL,week,False,False,False,False
2797,UAL,month,False,False,False,False
2798,UAL,quarter,False,False,False,False
2799,UAL,year,,,False,False
2800,HLT,minute,False,False,False,False
2801,HLT,hour,True,False,False,False
2802,HLT,day,False,False,False,False
2803,HLT,week,False,False,False,False
2804,HLT,month,False,False,False,False
2805,HLT,quarter,False,False,False,False
2806,HLT,year,,,False,False
2807,KGC,minute,False,False,True,True
2808,KGC,hour,True,False,False,False
2809,KGC,day,False,False,False,False
2810,KGC,week,False,False,False,False
2811,KGC,month,False,False,False,False
2812,KGC,quarter,False,True,False,False
2813,KGC,year,,,False,False
2814,AG,minute,False,False,False,False
2815,AG,hour,False,False,False,False
2816,AG,day,False,False,False,False
2817,AG,week,False,False,False,False
2818,AG,month,False,False,False,False
2819,AG,quarter,False,False,False,False
2820,AG,year,,,False,False
2821,PAA,minute,False,False,False,False
2822,PAA,hour,False,False,False,False
2823,PAA,day,False,False,False,False
2824,PAA,week,False,False,True,True
2825,PAA,month,False,False,False,False
2826,PAA,quarter,False,False,False,False
2827,PAA,year,,,False,False
2828,MS,minute,False,False,False,False
2829,MS,hour,False,False,False,False
2830,MS,day,False,False,False,False
2831,MS,week,False,False,False,False
2832,MS,month,False,False,False,False
2833,MS,quarter,False,False,False,False
2834,MS,year,,,False,False
2835,WBA,minute,False,False,True,True
2836,WBA,hour,False,True,False,False
2837,WBA,day,False,False,False,False
2838,WBA,week,False,False,False,False
2839,WBA,month,False,False,False,False
2840,WBA,quarter,False,False,False,False
2841,WBA,year,,,,
2842,SPCE,minute,False,False,False,False
2843,SPCE,hour,False,False,False,False
2844,SPCE,day,False,False,False,False
2845,SPCE,week,False,False,False,False
2846,SPCE,month,False,False,False,False
2847,SPCE,quarter,,,False,False
2848,SPCE,year,,,,
2849,RIO,minute,False,False,False,False
2850,RIO,hour,False,False,False,False
2851,RIO,day,False,False,False,False
2852,RIO,week,False,False,False,False
2853,RIO,month,False,False,False,False
2854,RIO,quarter,False,False,False,False
2855,RIO,year,,,False,False
2856,VMW,minute,False,False,False,False
2857,VMW,hour,False,False,False,False
2858,VMW,day,False,False,False,False
2859,VMW,week,False,False,True,True
2860,VMW,month,False,False,False,False
2861,VMW,quarter,False,False,False,False
2862,VMW,year,,,False,False
2863,PSNY,minute,False,False,True,True
2864,PSNY,hour,True,False,False,False
2865,PSNY,day,False,False,False,False
2866,PSNY,week,False,False,False,False
2867,PSNY,month,,,False,False
2868,PSNY,quarter,,,,
2869,PSNY,year,,,,
2870,ABBV,minute,False,False,False,False
2871,ABBV,hour,False,False,True,True
2872,ABBV,day,False,False,True,True
2873,ABBV,week,False,False,False,False
2874,ABBV,month,False,False,False,False
2875,ABBV,quarter,False,False,False,False
2876,ABBV,year,,,,
2877,FIS,minute,False,False,True,True
2878,FIS,hour,False,False,False,False
2879,FIS,day,False,False,False,False
2880,FIS,week,False,False,False,False
2881,FIS,month,False,False,False,False
2882,FIS,quarter,False,False,False,False
2883,FIS,year,,,False,False
2884,ASTS,minute,False,False,True,True
2885,ASTS,hour,True,False,True,True
2886,ASTS,day,False,False,False,False
2887,ASTS,week,False,False,False,False
2888,ASTS,month,False,False,False,False
2889,ASTS,quarter,,,,
2890,ASTS,year,,,,
2891,DOCU,minute,False,False,True,True
2892,DOCU,hour,True,False,False,False
2893,DOCU,day,False,False,False,False
2894,DOCU,week,False,False,False,False
2895,DOCU,month,False,False,False,False
2896,DOCU,quarter,,,False,False
2897,DOCU,year,,,,
2898,PTON,minute,False,False,False,False
2899,PTON,hour,True,False,False,False
2900,PTON,day,False,False,False,False
2901,PTON,week,False,False,False,False
2902,PTON,month,False,False,False,False
2903,PTON,quarter,,,False,False
2904,PTON,year,,,,
2905,TLRY,minute,False,False,False,False
2906,TLRY,hour,False,False,False,False
2907,TLRY,day,False,False,True,True
2908,TLRY,week,False,False,False,False
2909,TLRY,month,False,False,False,False
2910,TLRY,quarter,,,False,False
2911,TLRY,year,,,,
2912,CGC,minute,False,False,False,False
2913,CGC,hour,False,False,False,False
2914,CGC,day,False,False,False,False
2915,CGC,week,False,False,False,False
2916,CGC,month,False,False,False,False
2917,CGC,quarter,False,False,False,False
2918,CGC,year,,,False,False
2919,IQ,minute,False,False,False,False
2920,IQ,hour,True,False,True,True
2921,IQ,day,False,False,False,False
2922,IQ,week,False,True,False,False
2923,IQ,month,False,False,False,False
2924,IQ,quarter,,,False,False
2925,IQ,year,,,,
2926,DAL,minute,False,False,False,False
2927,DAL,hour,False,False,False,False
2928,DAL,day,False,False,False,False
2929,DAL,week,False,False,False,False
2930,DAL,month,False,False,False,False
2931,DAL,quarter,False,False,False,False
2932,DAL,year,,,False,False
2933,TRUP,minute,False,False,False,False
2934,TRUP,hour,False,False,False,False
2935,TRUP,day,False,False,False,False
2936,TRUP,week,False,False,False,False
2937,TRUP,month,False,False,False,False
2938,TRUP,quarter,False,False,False,False
2939,TRUP,year,,,,
2940,MMM,minute,False,False,False,False
2941,MMM,hour,False,False,False,False
2942,MMM,day,False,False,True,True
2943,MMM,week,False,False,False,False
2944,MMM,month,False,False,False,False
2945,MMM,quarter,False,False,False,False
2946,MMM,year,,,False,False
2947,DASH,minute,False,False,False,False
2948,DASH,hour,True,False,False,False
2949,DASH,day,False,False,True,True
2950,DASH,week,False,False,True,True
2951,DASH,month,False,False,False,False
2952,DASH,quarter,,,,
2953,DASH,year,,,,
2954,MCD,minute,False,False,True,True
2955,MCD,hour,False,False,False,False
2956,MCD,day,False,False,False,False
2957,MCD,week,False,False,False,False
2958,MCD,month,False,False,False,False
2959,MCD,quarter,False,False,True,True
2960,MCD,year,,,True,True
2961,GDX,minute,False,False,False,False
2962,GDX,hour,True,False,False,False
2963,GDX,day,False,False,False,False
2964,GDX,week,False,False,False,False
2965,GDX,month,False,False,False,False
2966,GDX,quarter,False,False,False,False
2967,GDX,year,,,False,False
2968,VXX,minute,False,False,False,False
2969,VXX,hour,False,False,False,False
2970,VXX,day,False,False,False,False
2971,VXX,week,False,False,False,False
2972,VXX,month,False,False,False,False
2973,VXX,quarter,False,False,False,False
2974,VXX,year,,,False,False
2975,GMDA,minute,False,False,False,False
2976,GMDA,hour,False,False,False,False
2977,GMDA,day,False,False,False,False
2978,GMDA,week,False,False,False,False
2979,GMDA,month,False,False,False,False
2980,GMDA,quarter,,,False,False
2981,GMDA,year,,,,
2982,BLNK,minute,False,False,False,False
2983,BLNK,hour,False,False,False,False
2984,BLNK,day,False,False,False,False
2985,BLNK,week,False,False,False,False
2986,BLNK,month,False,False,False,False
2987,BLNK,quarter,,,False,False
2988,BLNK,year,,,,
2989,LAZR,minute,False,False,True,True
2990,LAZR,hour,True,False,False,False
2991,LAZR,day,False,False,False,False
2992,LAZR,week,False,False,False,False
2993,LAZR,month,False,False,False,False
2994,LAZR,quarter,,,,
2995,LAZR,year,,,,
2996,TGT,minute,False,False,True,True
2997,TGT,hour,False,False,False,False
2998,TGT,day,False,False,False,False
2999,TGT,week,False,False,False,False
3000,TGT,month,False,False,False,False
3001,TGT,quarter,False,False,False,False
3002,TGT,year,,,False,False
3003,MRNA,minute,False,False,False,False
3004,MRNA,hour,False,False,False,False
3005,MRNA,day,False,False,False,False
3006,MRNA,week,False,False,False,False
3007,MRNA,month,False,False,False,False
3008,MRNA,quarter,False,False,False,False
3009,MRNA,year,,,False,False
3010,NEE,minute,False,False,True,True
3011,NEE,hour,False,False,False,False
3012,NEE,day,False,False,False,False
3013,NEE,week,False,False,False,False
3014,NEE,month,False,False,False,False
3015,NEE,quarter,False,False,False,False
3016,NEE,year,,,True,True
3017,RUT,minute,,,,
3018,RUT,hour,,,,
3019,RUT,day,,,,
3020,RUT,week,,,,
3021,RUT,month,,,,
3022,RUT,quarter,,,,
3023,RUT,year,,,,
3024,STNG,minute,False,False,False,False
3025,STNG,hour,False,False,True,True
3026,STNG,day,False,False,False,False
3027,STNG,week,False,False,False,False
3028,STNG,month,False,False,False,False
3029,STNG,quarter,False,False,False,False
3030,STNG,year,,,False,False
3031,MA,minute,False,False,False,False
3032,MA,hour,False,False,False,False
3033,MA,day,False,False,False,False
3034,MA,week,False,False,False,False
3035,MA,month,False,False,False,False
3036,MA,quarter,False,False,True,True
3037,MA,year,,,True,True
3038,USB,minute,False,False,True,True
3039,USB,hour,True,False,True,True
3040,USB,day,False,False,True,True
3041,USB,week,False,False,False,False
3042,USB,month,False,False,False,False
3043,USB,quarter,False,False,False,False
3044,USB,year,,,False,False
3045,FSR,minute,False,False,False,False
3046,FSR,hour,True,False,False,False
3047,FSR,day,False,False,False,False
3048,FSR,week,False,False,False,False
3049,FSR,month,False,False,False,False
3050,FSR,quarter,False,False,False,False
3051,FSR,year,,,False,False
3052,FTCH,minute,False,False,True,True
3053,FTCH,hour,True,False,True,True
3054,FTCH,day,False,False,False,False
3055,FTCH,week,False,False,False,False
3056,FTCH,month,False,False,False,False
3057,FTCH,quarter,,,False,False
3058,FTCH,year,,,,
3059,ACB,minute,False,False,False,False
3060,ACB,hour,False,False,False,False
3061,ACB,day,False,False,False,False
3062,ACB,week,False,False,False,False
3063,ACB,month,False,False,False,False
3064,ACB,quarter,False,False,False,False
3065,ACB,year,,,False,False
3066,WULF,minute,False,False,False,False
3067,WULF,hour,False,False,False,False
3068,WULF,day,False,False,False,False
3069,WULF,week,False,False,True,True
3070,WULF,month,,,False,False
3071,WULF,quarter,,,,
3072,WULF,year,,,,
3073,BTAI,minute,False,False,False,False
3074,BTAI,hour,False,False,False,False
3075,BTAI,day,False,False,False,False
3076,BTAI,week,False,False,False,False
3077,BTAI,month,False,False,False,False
3078,BTAI,quarter,,,False,False
3079,BTAI,year,,,,
3080,LI,minute,False,False,True,True
3081,LI,hour,False,False,True,True
3082,LI,day,False,False,True,True
3083,LI,week,False,False,True,True
3084,LI,month,False,False,False,False
3085,LI,quarter,False,False,False,False
3086,LI,year,,,True,True
3087,AMC,minute,False,False,False,False
3088,AMC,hour,False,False,False,False
3089,AMC,day,False,False,False,False
3090,AMC,week,False,False,False,False
3091,AMC,month,False,False,False,False
3092,AMC,quarter,False,False,False,False
3093,AMC,year,,,False,False
3094,DNN,minute,False,False,False,False
3095,DNN,hour,False,False,False,False
3096,DNN,day,False,False,False,False
3097,DNN,week,True,False,False,False
3098,DNN,month,False,True,False,False
3099,DNN,quarter,False,False,False,False
3100,DNN,year,,,False,False
3101,CROX,minute,False,False,False,False
3102,CROX,hour,False,False,False,False
3103,CROX,day,False,False,False,False
3104,CROX,week,False,False,False,False
3105,CROX,month,False,False,False,False
3106,CROX,quarter,False,False,False,False
3107,CROX,year,,,True,True
3108,CLOV,minute,False,False,False,False
3109,CLOV,hour,False,False,False,False
3110,CLOV,day,True,False,False,False
3111,CLOV,week,False,False,False,False
3112,CLOV,month,False,False,False,False
3113,CLOV,quarter,,,,
3114,CLOV,year,,,,
3115,GGB,minute,False,False,False,False
3116,GGB,hour,False,False,False,False
3117,GGB,day,True,False,False,False
3118,GGB,week,False,False,False,False
3119,GGB,month,False,False,False,False
3120,GGB,quarter,False,False,False,False
3121,GGB,year,,,False,False
3122,VFC,minute,False,False,False,False
3123,VFC,hour,False,False,False,False
3124,VFC,day,False,False,False,False
3125,VFC,week,False,False,False,False
3126,VFC,month,False,False,False,False
3127,VFC,quarter,False,False,False,False
3128,VFC,year,,,False,False
3129,CPNG,minute,False,False,True,True
3130,CPNG,hour,True,False,True,True
3131,CPNG,day,False,False,False,False
3132,CPNG,week,False,False,False,False
3133,CPNG,month,False,False,False,False
3134,CPNG,quarter,,,,
3135,CPNG,year,,,,
3136,YINN,minute,False,False,True,True
3137,YINN,hour,False,False,True,True
3138,YINN,day,False,False,False,False
3139,YINN,week,False,False,False,False
3140,YINN,month,False,False,False,False
3141,YINN,quarter,False,False,False,False
3142,YINN,year,,,,
3143,SNAP,minute,False,False,False,False
3144,SNAP,hour,True,False,False,False
3145,SNAP,day,False,False,False,False
3146,SNAP,week,False,False,False,False
3147,SNAP,month,False,False,False,False
3148,SNAP,quarter,,,False,False
3149,SNAP,year,,,,
3150,MANU,minute,False,False,True,True
3151,MANU,hour,False,False,False,False
3152,MANU,day,False,False,False,False
3153,MANU,week,False,False,False,False
3154,MANU,month,False,False,False,False
3155,MANU,quarter,False,False,False,False
3156,MANU,year,,,False,False
3157,MARA,minute,False,False,False,False
3158,MARA,hour,False,False,False,False
3159,MARA,day,False,False,False,False
3160,MARA,week,False,False,False,False
3161,MARA,month,False,False,False,False
3162,MARA,quarter,False,False,False,False
3163,MARA,year,,,,
3164,NIO,minute,False,False,True,True
3165,NIO,hour,False,False,True,True
3166,NIO,day,False,False,True,True
3167,NIO,week,False,False,True,True
3168,NIO,month,False,False,False,False
3169,NIO,quarter,False,False,False,False
3170,NIO,year,,,False,False
3171,XLF,minute,False,False,False,False
3172,XLF,hour,False,False,False,False
3173,XLF,day,True,False,False,False
3174,XLF,week,False,False,False,False
3175,XLF,month,False,False,False,False
3176,XLF,quarter,False,False,False,False
3177,XLF,year,,,False,False
3178,XLK,minute,False,False,False,False
3179,XLK,hour,False,False,False,False
3180,XLK,day,False,False,False,False
3181,XLK,week,False,False,True,True
3182,XLK,month,False,False,False,False
3183,XLK,quarter,False,False,True,True
3184,XLK,year,,,True,True
3185,EWU,minute,False,False,False,False
3186,EWU,hour,False,False,False,False
3187,EWU,day,False,False,False,False
3188,EWU,week,False,False,False,False
3189,EWU,month,False,False,False,False
3190,EWU,quarter,False,False,False,False
3191,EWU,year,,,False,False
3192,UUP,minute,False,False,False,False
3193,UUP,hour,False,False,False,False
3194,UUP,day,False,False,False,False
3195,UUP,week,False,False,False,False
3196,UUP,month,False,False,False,False
3197,UUP,quarter,False,False,False,False
3198,UUP,year,,,False,False
3199,TNA,minute,False,False,True,True
3200,TNA,hour,False,False,False,False
3201,TNA,day,True,False,False,False
3202,TNA,week,False,False,False,False
3203,TNA,month,False,False,False,False
3204,TNA,quarter,False,False,False,False
3205,TNA,year,,,False,False
3206,EWZ,minute,False,False,True,True
3207,EWZ,hour,False,False,False,False
3208,EWZ,day,False,False,False,False
3209,EWZ,week,False,False,False,False
3210,EWZ,month,False,False,False,False
3211,EWZ,quarter,False,False,False,False
3212,EWZ,year,,,False,False
3213,DIA,minute,False,False,True,True
3214,DIA,hour,False,False,False,False
3215,DIA,day,False,False,True,True
3216,DIA,week,False,False,False,False
3217,DIA,month,False,False,False,False
3218,DIA,quarter,False,False,False,False
3219,DIA,year,,,True,True
3220,UPRO,minute,False,False,True,True
3221,UPRO,hour,False,False,False,False
3222,UPRO,day,False,False,False,False
3223,UPRO,week,False,False,True,True
3224,UPRO,month,False,False,False,False
3225,UPRO,quarter,False,False,False,False
3226,UPRO,year,,,False,False
3227,TMF,minute,False,False,False,False
3228,TMF,hour,True,False,False,False
3229,TMF,day,False,False,False,False
3230,TMF,week,False,False,False,False
3231,TMF,month,False,False,False,False
3232,TMF,quarter,False,False,False,False
3233,TMF,year,,,False,False
3234,TQQQ,minute,False,False,True,True
3235,TQQQ,hour,False,False,False,False
3236,TQQQ,day,False,False,False,False
3237,TQQQ,week,False,False,True,True
3238,TQQQ,month,False,False,False,False
3239,TQQQ,quarter,False,False,False,False
3240,TQQQ,year,,,False,False
3241,XOP,minute,False,False,True,True
3242,XOP,hour,False,False,True,True
3243,XOP,day,False,False,True,True
3244,XOP,week,False,False,False,False
3245,XOP,month,False,False,False,False
3246,XOP,quarter,False,False,False,False
3247,XOP,year,,,False,False
3248,TZA,minute,False,False,False,False
3249,TZA,hour,False,True,False,False
3250,TZA,day,False,False,False,False
3251,TZA,week,False,False,False,False
3252,TZA,month,False,False,False,False
3253,TZA,quarter,False,False,False,False
3254,TZA,year,,,False,False
3255,UCO,minute,False,False,True,True
3256,UCO,hour,False,False,False,False
3257,UCO,day,False,False,True,True
3258,UCO,week,False,False,False,False
3259,UCO,month,False,False,False,False
3260,UCO,quarter,False,False,False,False
3261,UCO,year,,,False,False
3262,SMH,minute,False,False,True,True
3263,SMH,hour,False,False,False,False
3264,SMH,day,False,False,False,False
3265,SMH,week,False,False,True,True
3266,SMH,month,False,False,False,False
3267,SMH,quarter,False,False,True,True
3268,SMH,year,,,True,True
3269,EWG,minute,False,False,False,False
3270,EWG,hour,True,False,False,False
3271,EWG,day,False,False,False,False
3272,EWG,week,False,False,False,False
3273,EWG,month,False,False,False,False
3274,EWG,quarter,False,False,False,False
3275,EWG,year,,,False,False
3276,SOXS,minute,False,False,False,False
3277,SOXS,hour,False,False,False,False
3278,SOXS,day,False,False,False,False
3279,SOXS,week,False,False,False,False
